ImageID,SourceSplit,CandidateCategory,MatchedClasses,Subset,OriginalURL,OriginalLandingURL,License,AuthorProfileURL,Author,Title,OriginalSize,OriginalMD5,Thumbnail300KURL,Rotation,SourceDataset,RealSynthetic,IsNegativeCandidate,ReviewStatus,NegativeBatch,IsNegative,CanonicalClass,CanonicalPlateInstanceCount
378bc8c151613c47,test,heavy_equipment_candidate,Truck,test,https://farm8.staticflickr.com/5318/5901683929_3cc9375d0e_o.jpg,https://www.flickr.com/photos/yotut/5901683929,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/yotut/,YoTuT,Egypt Air,3462625,a8HA9bRca7xajZCvn6lnmw==,https://c4.staticflickr.com/6/5318/5901683929_62641d054d_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
37be73f83c029f49,validation,road_gate_scene,Traffic light,validation,https://c2.staticflickr.com/8/7122/7508445968_5a9a34a6d1_o.jpg,https://www.flickr.com/photos/florisje/7508445968/,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/florisje/,Floris Looijesteijn,Amsterdam stickers,6356992,IWYai87Upj5BwOZLKNQHUg==,https://c4.staticflickr.com/8/7122/7508445968_b35f311819_z.jpg,,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
38f6f8f03b093511,validation,vehicle_no_visible_plate_candidate,Car,validation,https://farm2.staticflickr.com/2202/2214055148_46cd6360f5_o.jpg,https://www.flickr.com/photos/22114117@N04/2214055148,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/22114117@N04/,tmarcjones,_HOP4730,4508850,0hrt5bsQkPSRn7U/MRSJsg==,https://c4.staticflickr.com/3/2202/2214055148_432258084d_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
3915a12316f48cf7,test,heavy_equipment_candidate,Truck,test,https://farm8.staticflickr.com/5593/14363711087_bbb4476649_o.jpg,https://www.flickr.com/photos/lwpkommunikacio/14363711087,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/lwpkommunikacio/,Lwp Kommunikáció,Dallasi autónepperek,8571649,41l3pqiUAQXgGSIN7urpdg==,https://c6.staticflickr.com/6/5593/14363711087_f8fbe0c492_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
392e48ac0f3b9e5e,test,vehicle_no_visible_plate_candidate,Car,test,https://c7.staticflickr.com/3/2760/5857061000_4b02256ef0_o.jpg,https://www.flickr.com/photos/ncdot/5857061000,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/ncdot/,NCDOTcommunications,IMAP Pauses near the &quot;Miracle on the Hudson&quot; Plane,369506,2AbzTw9TNuP7FUGrWtyjtw==,https://c6.staticflickr.com/3/2760/5857061000_e10c338179_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
39aa876c04a3d4bc,test,road_gate_scene,Traffic sign,test,https://c5.staticflickr.com/4/3426/3292783660_7dfc25f0f2_o.jpg,https://www.flickr.com/photos/martin_thomas/3292783660,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/martin_thomas/,Martin Thomas,dusky give way sign,161793,FkIrb+4Vt+ZyGrrqu5k+MA==,https://c5.staticflickr.com/4/3426/3292783660_0d2c61d973_z.jpg?zz=1,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
39cdfaa7fb57e49a,test,vehicle_no_visible_plate_candidate,Car,test,https://c3.staticflickr.com/4/3143/2916964192_02939c4933_o.jpg,https://www.flickr.com/photos/fleur-design/2916964192,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/fleur-design/,The Pug Father,Mercedes 300SL,368072,lXB9GNGD9L68iZePOVN1Nw==,https://c2.staticflickr.com/4/3143/2916964192_9512a210ac_z.jpg?zz=1,0.0,open_images_v7,REAL,True,accepted_negative,2,True,license_plate,0
3a25f2b1e9bcfc8d,test,road_gate_scene,Traffic sign,test,https://c6.staticflickr.com/8/7159/6824936455_40dd10ba3c_o.jpg,https://www.flickr.com/photos/prasad-om/6824936455,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/prasad-om/,Prasad Pillai,Bodimettu Border,455269,+QY5PR6WHHUG/ms1jBkNWw==,https://c4.staticflickr.com/8/7159/6824936455_00e9e37008_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
3a5da5cdcab04eed,test,barrier_background,Window,test,https://c6.staticflickr.com/3/2860/11389025744_a79819df5b_o.jpg,https://www.flickr.com/photos/davidcjones/11389025744,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/davidcjones/,David Jones,Ferry moored at Bandar Bentan Telani Ferry Terminal,1384294,Kg66NEWgnhIl5WDo+0NR1w==,https://c5.staticflickr.com/3/2860/11389025744_03564bc7d6_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
3aacc9df5fe80ec4,validation,vehicle_no_visible_plate_candidate,Car;Truck,validation,https://farm5.staticflickr.com/8159/7614461630_0fd58e4a44_o.jpg,https://www.flickr.com/photos/evoflash/7614461630,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/evoflash/,Evo Flash,Drivers Parade,13431866,i8dQglcn/V+o/Bj4PDp43Q==,https://c2.staticflickr.com/9/8159/7614461630_21d596395c_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
3b17ab5107bef9bb,test,road_gate_scene,Traffic light,test,https://c4.staticflickr.com/4/3737/11849374876_2ca092ccdb_o.jpg,https://www.flickr.com/photos/oldrebel/11849374876,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/oldrebel/,Donald Lee Pardue,High Tension,1771152,ig8ofvPXl5fnCfDcWy1stA==,https://c2.staticflickr.com/4/3737/11849374876_aea7c53a7a_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
3b190b894e593fae,test,vehicle_no_visible_plate_candidate,Car,test,https://c7.staticflickr.com/4/3601/3428361875_d42f2b76e5_o.jpg,https://www.flickr.com/photos/jaeger-meister/3428361875,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/jaeger-meister/,Jaeger-Meister,Porsche 904 Kamera 134,117044,TVDWOxJOuRrUC9BN3YpdKQ==,https://c6.staticflickr.com/4/3601/3428361875_1ff8c83c36_z.jpg?zz=1,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
3ca305f0d6d5fabe,validation,heavy_equipment_candidate,Truck,validation,https://c7.staticflickr.com/4/3594/3373479728_e29b9e1515_o.jpg,https://www.flickr.com/photos/bonnieann/3373479728,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/bonnieann/,Bonnie Ann Cain-Wood,Guthrie Fire Truck,769350,Qd1/3qjh0stwYNAxLaQIcg==,https://c4.staticflickr.com/4/3594/3373479728_1f88ee59ec_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
3cce08ded1041d00,test,heavy_equipment_candidate,Truck,test,https://farm1.staticflickr.com/4005/4616777771_578678dec2_o.jpg,https://www.flickr.com/photos/ivanwalsh/4616777771/,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/ivanwalsh/,IvanWalsh.com,Osaka Airport Japan,335382,gLM2EHUcl4K8bxB6IopBTA==,https://c2.staticflickr.com/5/4005/4616777771_fbfc0fa644_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
3cd25879bc147f65,test,vehicle_no_visible_plate_candidate,Car,test,https://farm6.staticflickr.com/3880/14586775420_2548c5d8a1_o.jpg,https://www.flickr.com/photos/29233640@N07/14586775420,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/29233640@N07/,Robert Couse-Baker,CRX,3014384,f1fdUfh12YfJtM0nmH3u7A==,https://c7.staticflickr.com/4/3880/14586775420_1d708f3f6d_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
3cf98ac0a6f4ebbe,validation,heavy_equipment_candidate,Truck,validation,https://c7.staticflickr.com/6/5120/5901850391_e58953a1ea_o.jpg,https://www.flickr.com/photos/runneralan/5901850391,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/runneralan/,Alan Kotok,Power company truck,1009883,Oe0SVfaP2WQw5F7+1S/jkg==,https://c6.staticflickr.com/6/5120/5901850391_d361a82eae_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
3d7691020986595a,test,vehicle_no_visible_plate_candidate,Car,test,https://c3.staticflickr.com/4/3518/3834956859_d4944982b1_o.jpg,https://www.flickr.com/photos/fleur-design/3834956859,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/fleur-design/,The Pug Father,IMG_2117,1522710,mvfEMnFpbH7ELq6J1byJ6w==,https://c2.staticflickr.com/4/3518/3834956859_1dea091e3e_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
3dd5a8cf53be1ac3,test,heavy_equipment_candidate,Truck,test,https://farm4.staticflickr.com/8342/8238891132_cc87dd79e1_o.jpg,https://www.flickr.com/photos/channone/8238891132,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/channone/,Channone Arif,2012 Los Angeles Autoshow,2770545,uUk609aXfNU/0+z2TRA40A==,https://c1.staticflickr.com/9/8342/8238891132_abac74d49e_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
4125df3dbe46a6af,validation,vehicle_no_visible_plate_candidate,Motorcycle,validation,https://c8.staticflickr.com/8/7476/15665360577_7bce63c8a5_o.jpg,https://www.flickr.com/photos/waynebmc/15665360577/,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/waynebmc/,K.J Chang,DSC_0181,5406108,HHgniP+kbMTL5TfuDrbg6Q==,https://c8.staticflickr.com/8/7476/15665360577_c6a50e4e81_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
4156ff808a7f3bc0,test,road_gate_scene,Traffic sign,test,https://farm1.staticflickr.com/7477/16235088576_fdb33431c1_o.jpg,https://www.flickr.com/photos/ubrayj02/16235088576,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/ubrayj02/,Umberto Brayj,A broken bicycle highlights the dysfunctional streets around Lincoln Park,1310261,uZyL5mz9w2BD4fi+3F0j0g==,https://c4.staticflickr.com/8/7477/16235088576_a8cb7d3aa7_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
425c0d346e99377d,test,heavy_equipment_candidate,Truck,test,https://c6.staticflickr.com/3/2802/4098800302_b508b12ebe_o.jpg,https://www.flickr.com/photos/hugo90/4098800302,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/hugo90/,JOHN LLOYD,Terradyne 2000,2904203,dcY7jUk35zuRyd2uoT95MQ==,https://c1.staticflickr.com/3/2802/4098800302_d3e4d4fcbc_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
439f0eb2ecbbda68,test,text_like_object,Poster,test,https://c1.staticflickr.com/7/6112/6307589030_3f71ca1a4d_o.jpg,https://www.flickr.com/photos/bradfordcoy/6307589030,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/bradfordcoy/,Brad Coy,#15,182738,UIA1418rzDpk/JAjgWULhw==,https://c6.staticflickr.com/7/6112/6307589030_9b0fc2eee3_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
447a4308e611129c,test,vehicle_no_visible_plate_candidate,Car,test,https://c5.staticflickr.com/6/5269/5632927301_227b10cde1_o.jpg,https://www.flickr.com/photos/jmh-pics/5632927301,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/jmh-pics/,Jan Mark Holzer,DSC02971,1990028,hN+6p/aI840016atgZojnA==,https://c6.staticflickr.com/6/5269/5632927301_ebf169de28_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
44aa11da733dd16e,test,road_gate_scene,Stop sign,test,https://c7.staticflickr.com/2/1247/1196819338_d77c8619d5_o.jpg,https://www.flickr.com/photos/metal4rock/1196819338,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/metal4rock/,Diehl,Stop Sign,65402,3vx5wWRuUW4kHs+FXoBHOg==,https://c4.staticflickr.com/2/1247/1196819338_e7854bd7bc_z.jpg?zz=1,0.0,open_images_v7,REAL,True,accepted_negative,2,True,license_plate,0
44cee71a77765756,validation,vehicle_no_visible_plate_candidate,Car;Truck,validation,https://farm7.staticflickr.com/5526/13501744595_75e294713a_o.jpg,https://www.flickr.com/photos/360glitch/13501744595,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/360glitch/,Corey Poole,2014 DSARC Rally (9 of 13),2940569,sGunlVkHl2Jr4mV2F4Wieg==,https://c2.staticflickr.com/6/5526/13501744595_958d24fb83_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
45f84921bc87c89e,test,vehicle_no_visible_plate_candidate,Car,test,https://c7.staticflickr.com/1/26/36643138_0f9ea0b16f_o.jpg,https://www.flickr.com/photos/mulsanne/36643138,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/mulsanne/,Jeffrey Keeton,Maserati MC12,1123665,U7yqcXWV6dj319u/JAfl5g==,https://c5.staticflickr.com/1/26/36643138_0f9ea0b16f_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
4688e6220a92562a,validation,road_gate_scene,Traffic light,validation,https://c3.staticflickr.com/4/3439/3981744078_ac79ef9b77_o.jpg,https://www.flickr.com/photos/mucio/3981744078,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/mucio/,francescomucio,Altra cartolina,696450,z5n3YPDZAdmpXXNVMVxakw==,https://c2.staticflickr.com/4/3439/3981744078_5483053184_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
469a260d52786ae7,test,people,Man,test,https://farm8.staticflickr.com/721/20425785290_71725f1155_o.jpg,https://www.flickr.com/photos/jaycross/20425785290,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/jaycross/,Jay Cross,RetroAuto,438271,DfYb0Y72oNbgJ1xn8dwQTg==,https://c2.staticflickr.com/1/721/20425785290_2dab5ed2a3_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
47a0ccf41b7023e2,test,road_gate_scene,Stop sign,test,https://farm3.staticflickr.com/3379/4615684957_0f91070e22_o.jpg,https://www.flickr.com/photos/artbystevejohnson/4615684957,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/artbystevejohnson/,Steve Johnson,stop sign,118135,VSxAo22erWlzFdIGV4SG5A==,https://c4.staticflickr.com/4/3379/4615684957_bed50343b1_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
47a256c18ae5102d,test,vehicle_no_visible_plate_candidate,Motorcycle,test,https://c6.staticflickr.com/5/4086/4831468871_6010ca6574_o.jpg,https://www.flickr.com/photos/grahammitchellphotography/4831468871,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/grahammitchellphotography/,Graham  Mitchell,IMG_4286,4464298,VnUldL9l8RFBxFoq710qwg==,https://c5.staticflickr.com/5/4086/4831468871_b8dee9f168_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
47ddfaeb3743d50f,test,vehicle_no_visible_plate_candidate,Car,test,https://c8.staticflickr.com/6/5305/5765411964_9b9cc52c66_o.jpg,https://www.flickr.com/photos/dberry/5765411964,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/dberry/,David Berry,1939 American Bantam,2340104,KcBO3GjcUtFfU18f3gJI4w==,https://c6.staticflickr.com/6/5305/5765411964_feb122b055_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
483f23ab11ae24d6,test,vehicle_no_visible_plate_candidate,Car,test,https://farm7.staticflickr.com/3506/3812646562_c06f31278a_o.jpg,https://www.flickr.com/photos/alexcjones/3812646562,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/alexcjones/,MeistrJam,McLaren-Mercedes SLR,2291696,z3079VHdbIBDse4dSlUfzA==,https://c8.staticflickr.com/4/3506/3812646562_5ff14df640_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
4869620129420c76,validation,vehicle_no_visible_plate_candidate,Car,validation,https://farm7.staticflickr.com/3099/2540072177_edf92b8f7c_o.jpg,https://www.flickr.com/photos/dubswede/2540072177,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/dubswede/,Peter Anderson,golf,333781,gxqzrk0cPgmI3t2oTA9R6w==,https://c6.staticflickr.com/4/3099/2540072177_3b2f211efe_z.jpg?zz=1,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
4b1055f6b90cecd6,test,heavy_equipment_candidate,Truck,test,https://farm7.staticflickr.com/3682/12346848555_f5f14d024c_o.jpg,https://www.flickr.com/photos/motorblog/12346848555,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/motorblog/,MotorBlog,#Nissan Frontier Diesel Runner powered by #Cummins - project truck based on Frontier Desert ... @Nissan #trucks,85341,JHOFkCeCgQLHVN9ZtluFdQ==,https://c7.staticflickr.com/4/3682/12346848555_ac78d97d5f_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
4c1dd11e3e057428,test,vehicle_no_visible_plate_candidate,Bus,test,https://c1.staticflickr.com/1/1/626088_23e5cc60d5_o.jpg,https://www.flickr.com/photos/jurvetson/626088,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/jurvetson/,Steve Jurvetson,Big Wheels,1104000,QApvb1N+zRCJ/PmtG+Qnlw==,https://c3.staticflickr.com/1/1/626088_23e5cc60d5_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
4e0f5b3d34c641ec,test,heavy_equipment_candidate,Truck,test,https://c5.staticflickr.com/8/7276/7475124006_beaba0ee86_o.jpg,https://www.flickr.com/photos/r3chn3r/7475124006,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/r3chn3r/,kewlnlaidbackcat,IMG_2271,817857,c9tiMW+SFXuZnFWiFtEr/g==,https://c1.staticflickr.com/8/7276/7475124006_29e867ec03_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,2,True,license_plate,0
4f45af2129579818,validation,road_gate_scene,Stop sign,validation,https://c1.staticflickr.com/4/3178/3054077849_032d936ea3_o.jpg,https://www.flickr.com/photos/sylvar/3054077849,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/sylvar/,sylvar,Stop hating (all way),586704,hkBjzxwuKa9xUxu3SZdAMg==,https://c1.staticflickr.com/4/3178/3054077849_457b332440_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
4f733c0b8006c6cc,validation,vehicle_no_visible_plate_candidate,Car,validation,https://c5.staticflickr.com/6/5503/11667238774_a6b7ee0c63_o.jpg,https://www.flickr.com/photos/23024164@N06/11667238774,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/23024164@N06/,Damian Gadal,One Fine Ford,10238990,YmFnyyyv4sL7hq8xGB/HKA==,https://c2.staticflickr.com/6/5503/11667238774_507609a5e6_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
4fc8246e1ffddf77,validation,vehicle_no_visible_plate_candidate,Car,validation,https://farm8.staticflickr.com/4007/4626788297_2be9dfb948_o.jpg,https://www.flickr.com/photos/joeydong/4626788297,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/joeydong/,Joey Dong,SLS GT,5682735,38/Ztcp2+86anLhNjr0Dow==,https://c6.staticflickr.com/5/4007/4626788297_3bd33fa493_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
4fe6a07b42b1bd54,test,vehicle_no_visible_plate_candidate,Car,test,https://farm5.staticflickr.com/2849/11064172545_e8c9d32772_o.jpg,https://www.flickr.com/photos/janitors/11064172545,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/janitors/,Kārlis Dambrāns,Audi A3 Limousine,3390851,cudt0LsIknUSccX364Sa/w==,https://c3.staticflickr.com/3/2849/11064172545_99d7f47206_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
508f014e0f11cb8c,validation,road_gate_scene,Parking meter,validation,https://c5.staticflickr.com/3/2482/4056523501_e0e7418d1e_o.jpg,https://www.flickr.com/photos/virtualsugar/4056523501,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/virtualsugar/,John Martinez Pavliga,IMG_5452,1291616,rGA9WRQ8znbxiqiSHJ7JGA==,https://c7.staticflickr.com/3/2482/4056523501_12f5a247bd_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,2,True,license_plate,0
511cf87eaafffa24,test,vehicle_no_visible_plate_candidate,Car;Truck,test,https://farm5.staticflickr.com/3430/3733164601_848ed6fa30_o.jpg,https://www.flickr.com/photos/fun_flying/3733164601,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/fun_flying/,D. Miller,DPP_0126,1668753,73iGE5eqRkXxyt2gf9yNPg==,https://c3.staticflickr.com/4/3430/3733164601_9353e9a8d8_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,2,True,license_plate,0
5206ff75a1e480b0,validation,vehicle_no_visible_plate_candidate,Car,validation,https://farm1.staticflickr.com/3556/3495175027_4f2dfe4d2c_o.jpg,https://www.flickr.com/photos/92238457@N00/3495175027/,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/92238457@N00/,macfusion,bugatti4,427090,C5Q72m44Ifk2gs4vSLeJHA==,https://c7.staticflickr.com/4/3556/3495175027_f2a65eb1c8_z.jpg?zz=1,,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
52459c8e4e4d7aad,validation,heavy_equipment_candidate,Truck,validation,https://c6.staticflickr.com/3/2928/14234636159_b9beef75e0_o.jpg,https://www.flickr.com/photos/chicagofd1996/14234636159,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/chicagofd1996/,Arvell Dorsey Jr.,CFD OEMC Utility Gator,848968,LGoh2KQ+8wDgU5pKgfY8Kw==,https://c1.staticflickr.com/3/2928/14234636159_fdffff08cd_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
52915181ee2b25de,test,heavy_equipment_candidate,Truck,test,https://c7.staticflickr.com/4/3839/15096381001_ff7d32b8c0_o.jpg,https://www.flickr.com/photos/walterpro/15096381001,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/walterpro/,Walter,DSC_0224_pp,1159151,qBqcXGygft+xTYnGcC7R7A==,https://c3.staticflickr.com/4/3839/15096381001_cd9b9ffb14_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
548c1805b8e211bd,test,road_gate_scene,Traffic light,test,https://c6.staticflickr.com/1/407/19132418623_758dc107e0_o.jpg,https://www.flickr.com/photos/134317410@N02/19132418623,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/134317410@N02/,Toumi Fethi,DSCF2502,963114,+4b3HkVkdmUi9VK+Rf1UWQ==,https://c6.staticflickr.com/1/407/19132418623_5b9ff62114_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
5572f67e8b749698,test,road_gate_scene,Traffic light,test,https://c1.staticflickr.com/6/5603/15473091302_4a2308a8e0_o.jpg,https://www.flickr.com/photos/janahmontana/15473091302,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/janahmontana/,Jana-Sophie Lauer,New sun,343776,cSdD8aFJ0fkTora7NmUMRA==,https://c5.staticflickr.com/6/5603/15473091302_022130bafd_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
557d65bdfcc13c1d,test,heavy_equipment_candidate,Truck,test,https://c6.staticflickr.com/3/2316/1543332225_e84ffcde73_o.jpg,https://www.flickr.com/photos/exfordy/1543332225,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/exfordy/,Brian Snelson,Goodwood Breakfast Club - Dodge Ram SRT-10,3431376,TdzHpqtgpkwy+g0ATXOfDw==,https://c7.staticflickr.com/3/2316/1543332225_b5991e4bce_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
55b7a4a581331b4b,validation,road_gate_scene,Traffic sign,validation,https://c4.staticflickr.com/8/7114/7654748238_88517c91e1_o.jpg,https://www.flickr.com/photos/kristinnador/7654748238,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/kristinnador/,Kristin Nador,Yield Sign,323700,eA9KR8+NtwtL6shn+uLLww==,https://c8.staticflickr.com/8/7114/7654748238_80d422f018_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
572c64e038f7c864,test,barrier_background,Window,test,https://farm5.staticflickr.com/8631/16051996502_629cd83485_o.jpg,https://www.flickr.com/photos/larryontheprairie/16051996502,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/larryontheprairie/,larryontheprairie,Scariest place in Moose Jaw,628063,7nTkE+jcCx5gfETB6gYQ1A==,https://c4.staticflickr.com/9/8631/16051996502_b0955929a6_z.jpg,,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
576528aa7793cc35,test,barrier_background,Window,test,https://farm6.staticflickr.com/3276/2877651039_9198d80d36_o.jpg,https://www.flickr.com/photos/armandodollia/2877651039/,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/armandodollia/,Armando Dollia,Car 3,5182458,oaY8V2aP0nCNBR2rXI1ENA==,https://c1.staticflickr.com/4/3276/2877651039_fe9808e22b_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
57e7d4963ec5c3c1,validation,barrier_background,Window,validation,https://farm2.staticflickr.com/5096/5543838353_51915bbfc2_o.jpg,https://www.flickr.com/photos/z0/5543838353/,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/z0/,Aranami,Oshkosh Tactical Vehicle,3571712,soKuqj6d82sfrOjPPICp2g==,https://c5.staticflickr.com/6/5096/5543838353_3a6fe6c790_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
57ea92b50b73dc3c,validation,heavy_equipment_candidate,Truck,validation,https://c5.staticflickr.com/6/5146/5555974395_1df655585c_o.jpg,https://www.flickr.com/photos/cyroasilva/5555974395,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/cyroasilva/,Cyro A. Silva,Viatura policial da CORE - 2011,545690,Vda59k5/Be6Xp2cfNYyfhw==,https://c4.staticflickr.com/6/5146/5555974395_620566eb68_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
5817a42fe06e674d,test,vehicle_no_visible_plate_candidate,Car,test,https://c6.staticflickr.com/4/3125/3200593848_2dabcc173d_o.jpg,https://www.flickr.com/photos/infrogmation/3200593848,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/infrogmation/,Infrogmation of New Orleans,Bushmobile on the Bayou,1600821,8Uqo+b1pKvxGSrg1VrH05g==,https://c7.staticflickr.com/4/3125/3200593848_77159cf931_z.jpg,0.0,open_images_v7,REAL,True,accepted_negative,1,True,license_plate,0
