source_dataset,source_group,source_split,filename,source_image_path,image_width,image_height,plate_instance_count,real_synthetic,allowed_split,canonical_class,review_status
kaggle_plate_license_recognition,09826d0c-a1f9-49c4-8f20-c942adc22ea4_jpg,train,09826d0c-a1f9-49c4-8f20-c942adc22ea4_jpg.rf.f65f085a9a4e3bbd24082de99e7053fc.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/09826d0c-a1f9-49c4-8f20-c942adc22ea4_jpg.rf.f65f085a9a4e3bbd24082de99e7053fc.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,0997fe97-f96f-43a3-8f48-0359b1ee52f9_jpg,train,0997fe97-f96f-43a3-8f48-0359b1ee52f9_jpg.rf.0df2d4bfde2df2af9c87f2aa37bde520.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/0997fe97-f96f-43a3-8f48-0359b1ee52f9_jpg.rf.0df2d4bfde2df2af9c87f2aa37bde520.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,0997fe97-f96f-43a3-8f48-0359b1ee52f9_jpg,train,0997fe97-f96f-43a3-8f48-0359b1ee52f9_jpg.rf.d8b132b618bfe93aca9d243f5486b5e2.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/0997fe97-f96f-43a3-8f48-0359b1ee52f9_jpg.rf.d8b132b618bfe93aca9d243f5486b5e2.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,0998cb9e-8fcd-4b2d-978b-36a082da14da_jpg,train,0998cb9e-8fcd-4b2d-978b-36a082da14da_jpg.rf.6c60a968623c1ba718465c98b1bb8563.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/0998cb9e-8fcd-4b2d-978b-36a082da14da_jpg.rf.6c60a968623c1ba718465c98b1bb8563.jpg,640,640,4,REAL,TRAIN_ONLY,license_plate,reject_mosaic_collage
kaggle_plate_license_recognition,0998cb9e-8fcd-4b2d-978b-36a082da14da_jpg,valid,0998cb9e-8fcd-4b2d-978b-36a082da14da_jpg.rf.a164de26ac9881315af53683342ee5d4.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/valid/0998cb9e-8fcd-4b2d-978b-36a082da14da_jpg.rf.a164de26ac9881315af53683342ee5d4.jpg,640,640,4,REAL,TRAIN_ONLY,license_plate,reject_mosaic_collage
kaggle_plate_license_recognition,0998cb9e-8fcd-4b2d-978b-36a082da14da_jpg,valid,0998cb9e-8fcd-4b2d-978b-36a082da14da_jpg.rf.fdb213b982ec7f25f581bdf1ba9412bd.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/valid/0998cb9e-8fcd-4b2d-978b-36a082da14da_jpg.rf.fdb213b982ec7f25f581bdf1ba9412bd.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,09aa5d4c-684c-4d88-9810-919c729fd279_jpg,train,09aa5d4c-684c-4d88-9810-919c729fd279_jpg.rf.3e79f5cace5db6f3b2e9ffea41c96396.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/09aa5d4c-684c-4d88-9810-919c729fd279_jpg.rf.3e79f5cace5db6f3b2e9ffea41c96396.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,09aa5d4c-684c-4d88-9810-919c729fd279_jpg,valid,09aa5d4c-684c-4d88-9810-919c729fd279_jpg.rf.8007159715e92195bdbd0da48f61df57.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/valid/09aa5d4c-684c-4d88-9810-919c729fd279_jpg.rf.8007159715e92195bdbd0da48f61df57.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,09baf532-0c1b-4170-bff9-7d48d8f4b1a2_jpg,valid,09baf532-0c1b-4170-bff9-7d48d8f4b1a2_jpg.rf.4e9a6963cee5a8a9a3e409a39f3bd1bf.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/valid/09baf532-0c1b-4170-bff9-7d48d8f4b1a2_jpg.rf.4e9a6963cee5a8a9a3e409a39f3bd1bf.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,09baf532-0c1b-4170-bff9-7d48d8f4b1a2_jpg,train,09baf532-0c1b-4170-bff9-7d48d8f4b1a2_jpg.rf.5dd9d4afbb399d7675be5abd4ed42d56.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/09baf532-0c1b-4170-bff9-7d48d8f4b1a2_jpg.rf.5dd9d4afbb399d7675be5abd4ed42d56.jpg,640,640,4,REAL,TRAIN_ONLY,license_plate,reject_mosaic_collage
kaggle_plate_license_recognition,09baf532-0c1b-4170-bff9-7d48d8f4b1a2_jpg,train,09baf532-0c1b-4170-bff9-7d48d8f4b1a2_jpg.rf.64543b45d5934a62b863b109a6bdcf14.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/09baf532-0c1b-4170-bff9-7d48d8f4b1a2_jpg.rf.64543b45d5934a62b863b109a6bdcf14.jpg,640,640,4,REAL,TRAIN_ONLY,license_plate,reject_mosaic_collage
kaggle_plate_license_recognition,09baf532-0c1b-4170-bff9-7d48d8f4b1a2_jpg,test,09baf532-0c1b-4170-bff9-7d48d8f4b1a2_jpg.rf.eeb1bd362e236fb44036fe222dcb9369.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/test/09baf532-0c1b-4170-bff9-7d48d8f4b1a2_jpg.rf.eeb1bd362e236fb44036fe222dcb9369.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,09cdbc90-cba9-401c-b81e-0d8f6922d4b6_jpg,train,09cdbc90-cba9-401c-b81e-0d8f6922d4b6_jpg.rf.73cb84b462950b777030432b2d7a65d9.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/09cdbc90-cba9-401c-b81e-0d8f6922d4b6_jpg.rf.73cb84b462950b777030432b2d7a65d9.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,09cdbc90-cba9-401c-b81e-0d8f6922d4b6_jpg,test,09cdbc90-cba9-401c-b81e-0d8f6922d4b6_jpg.rf.78b5cea334e08fd0918671c61dda5ec1.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/test/09cdbc90-cba9-401c-b81e-0d8f6922d4b6_jpg.rf.78b5cea334e08fd0918671c61dda5ec1.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,09cdbc90-cba9-401c-b81e-0d8f6922d4b6_jpg,train,09cdbc90-cba9-401c-b81e-0d8f6922d4b6_jpg.rf.df6639e264677f6ae1637e1abf7bb9ce.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/09cdbc90-cba9-401c-b81e-0d8f6922d4b6_jpg.rf.df6639e264677f6ae1637e1abf7bb9ce.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,09cdbc90-cba9-401c-b81e-0d8f6922d4b6_jpg,train,09cdbc90-cba9-401c-b81e-0d8f6922d4b6_jpg.rf.e45d41a88a093509d6331e9d8e7cce4f.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/09cdbc90-cba9-401c-b81e-0d8f6922d4b6_jpg.rf.e45d41a88a093509d6331e9d8e7cce4f.jpg,640,640,2,REAL,TRAIN_ONLY,license_plate,reject_mosaic_collage
kaggle_plate_license_recognition,09cf1e4e-ca55-41e8-8ddf-a2d3742b4d15_jpg,test,09cf1e4e-ca55-41e8-8ddf-a2d3742b4d15_jpg.rf.76ac5fb6ec6ad485b6027f261f01fd45.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/test/09cf1e4e-ca55-41e8-8ddf-a2d3742b4d15_jpg.rf.76ac5fb6ec6ad485b6027f261f01fd45.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,09cf1e4e-ca55-41e8-8ddf-a2d3742b4d15_jpg,train,09cf1e4e-ca55-41e8-8ddf-a2d3742b4d15_jpg.rf.ac912189fd1c7eef196114947c805fbd.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/09cf1e4e-ca55-41e8-8ddf-a2d3742b4d15_jpg.rf.ac912189fd1c7eef196114947c805fbd.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,09cf1e4e-ca55-41e8-8ddf-a2d3742b4d15_jpg,train,09cf1e4e-ca55-41e8-8ddf-a2d3742b4d15_jpg.rf.ec6d74db3c71105a989f623f411b9718.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/09cf1e4e-ca55-41e8-8ddf-a2d3742b4d15_jpg.rf.ec6d74db3c71105a989f623f411b9718.jpg,640,640,3,REAL,TRAIN_ONLY,license_plate,reject_mosaic_collage
kaggle_plate_license_recognition,09d41183-ca84-4ede-99e9-01056bf4c02a_jpg,train,09d41183-ca84-4ede-99e9-01056bf4c02a_jpg.rf.163540fd2d65d699f6df1d9ed1f54b66.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/09d41183-ca84-4ede-99e9-01056bf4c02a_jpg.rf.163540fd2d65d699f6df1d9ed1f54b66.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,09d41183-ca84-4ede-99e9-01056bf4c02a_jpg,valid,09d41183-ca84-4ede-99e9-01056bf4c02a_jpg.rf.40b011d75c36c63143286fd4da167c9a.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/valid/09d41183-ca84-4ede-99e9-01056bf4c02a_jpg.rf.40b011d75c36c63143286fd4da167c9a.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,09d41183-ca84-4ede-99e9-01056bf4c02a_jpg,train,09d41183-ca84-4ede-99e9-01056bf4c02a_jpg.rf.f45a13a319f39dd46eb11f231df3c842.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/09d41183-ca84-4ede-99e9-01056bf4c02a_jpg.rf.f45a13a319f39dd46eb11f231df3c842.jpg,640,640,2,REAL,TRAIN_ONLY,license_plate,reject_mosaic_collage
kaggle_plate_license_recognition,09d5e3de-536b-4708-8b9f-4f2b9676fd33_jpg,train,09d5e3de-536b-4708-8b9f-4f2b9676fd33_jpg.rf.939f590a1b6e45d2362f0d0db2f4f5e6.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/09d5e3de-536b-4708-8b9f-4f2b9676fd33_jpg.rf.939f590a1b6e45d2362f0d0db2f4f5e6.jpg,640,640,4,REAL,TRAIN_ONLY,license_plate,reject_mosaic_collage
kaggle_plate_license_recognition,09d5e3de-536b-4708-8b9f-4f2b9676fd33_jpg,test,09d5e3de-536b-4708-8b9f-4f2b9676fd33_jpg.rf.9b3353ea6528de9cbd90d012ce7da123.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/test/09d5e3de-536b-4708-8b9f-4f2b9676fd33_jpg.rf.9b3353ea6528de9cbd90d012ce7da123.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,09d8990b-23a1-448f-a340-17ffb2c3b488_jpg,valid,09d8990b-23a1-448f-a340-17ffb2c3b488_jpg.rf.191f713ba458893230df92caee750366.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/valid/09d8990b-23a1-448f-a340-17ffb2c3b488_jpg.rf.191f713ba458893230df92caee750366.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,09d8990b-23a1-448f-a340-17ffb2c3b488_jpg,train,09d8990b-23a1-448f-a340-17ffb2c3b488_jpg.rf.9f3f856b8d901b408f873a9d76e8534e.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/09d8990b-23a1-448f-a340-17ffb2c3b488_jpg.rf.9f3f856b8d901b408f873a9d76e8534e.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,09d8990b-23a1-448f-a340-17ffb2c3b488_jpg,train,09d8990b-23a1-448f-a340-17ffb2c3b488_jpg.rf.d101d51439b6aa9fe68b750a5400df17.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/09d8990b-23a1-448f-a340-17ffb2c3b488_jpg.rf.d101d51439b6aa9fe68b750a5400df17.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,09d8990b-23a1-448f-a340-17ffb2c3b488_jpg,train,09d8990b-23a1-448f-a340-17ffb2c3b488_jpg.rf.fc61d01248648c4748aeab83b94fe228.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/09d8990b-23a1-448f-a340-17ffb2c3b488_jpg.rf.fc61d01248648c4748aeab83b94fe228.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,09dd1c64-704b-4a5a-b98b-4626a2ddbeeb_jpg,train,09dd1c64-704b-4a5a-b98b-4626a2ddbeeb_jpg.rf.75f3f210676b1556bd0a73beb92765a1.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/09dd1c64-704b-4a5a-b98b-4626a2ddbeeb_jpg.rf.75f3f210676b1556bd0a73beb92765a1.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,09dd1c64-704b-4a5a-b98b-4626a2ddbeeb_jpg,train,09dd1c64-704b-4a5a-b98b-4626a2ddbeeb_jpg.rf.b37e1cdf82270691e6c6dfce31c752fc.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/09dd1c64-704b-4a5a-b98b-4626a2ddbeeb_jpg.rf.b37e1cdf82270691e6c6dfce31c752fc.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,0_12_hr_png_jpg,train,0_12_hr_png_jpg.rf.0f99b0e91b7305fe280ef987d3876f59.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/0_12_hr_png_jpg.rf.0f99b0e91b7305fe280ef987d3876f59.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,0_13_hr_png_jpg,train,0_13_hr_png_jpg.rf.7ab128d67e656155bc70068990463caf.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/0_13_hr_png_jpg.rf.7ab128d67e656155bc70068990463caf.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,0_13_hr_png_jpg,train,0_13_hr_png_jpg.rf.ee048812af991ff995b4bb7ea6ba9037.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/0_13_hr_png_jpg.rf.ee048812af991ff995b4bb7ea6ba9037.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,0_15_hr_png_jpg,valid,0_15_hr_png_jpg.rf.e2da1a36572ea9bb78dbcefc0b0dd3d9.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/valid/0_15_hr_png_jpg.rf.e2da1a36572ea9bb78dbcefc0b0dd3d9.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,0_17_hr_png_jpg,valid,0_17_hr_png_jpg.rf.f7ed63c0e7991186bad30d9f19a91810.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/valid/0_17_hr_png_jpg.rf.f7ed63c0e7991186bad30d9f19a91810.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,0_18_hr_png_jpg,train,0_18_hr_png_jpg.rf.cf7e6fe73b51487c28aeef9f47c7ca65.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/0_18_hr_png_jpg.rf.cf7e6fe73b51487c28aeef9f47c7ca65.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,0_19_hr_png_jpg,train,0_19_hr_png_jpg.rf.01b6cf24c71761b6198ca8aad14f7329.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/0_19_hr_png_jpg.rf.01b6cf24c71761b6198ca8aad14f7329.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,0_19_hr_png_jpg,train,0_19_hr_png_jpg.rf.92d47f6deaa6d6c73ff0e37a2c9a11d3.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/0_19_hr_png_jpg.rf.92d47f6deaa6d6c73ff0e37a2c9a11d3.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,0_1_hr_png_jpg,train,0_1_hr_png_jpg.rf.dfd36667996b87b1c784edcc93cca491.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/0_1_hr_png_jpg.rf.dfd36667996b87b1c784edcc93cca491.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,0_20_hr_png_jpg,train,0_20_hr_png_jpg.rf.74c0fab99c7cfd65005145fb8226d5a8.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/0_20_hr_png_jpg.rf.74c0fab99c7cfd65005145fb8226d5a8.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,0_21_hr_png_jpg,train,0_21_hr_png_jpg.rf.4b7e50c2b90dd95db3d242762ce189b7.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/0_21_hr_png_jpg.rf.4b7e50c2b90dd95db3d242762ce189b7.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,0_22_hr_png_jpg,train,0_22_hr_png_jpg.rf.e1623888c6d2445916bbeb40ec593680.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/0_22_hr_png_jpg.rf.e1623888c6d2445916bbeb40ec593680.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,0_23_hr_png_jpg,train,0_23_hr_png_jpg.rf.b3c1c42d3e6026de4645051c34579cad.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/0_23_hr_png_jpg.rf.b3c1c42d3e6026de4645051c34579cad.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,0_2_hr_png_jpg,train,0_2_hr_png_jpg.rf.a0ccb83c609b73607b27420711e8c1b0.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/0_2_hr_png_jpg.rf.a0ccb83c609b73607b27420711e8c1b0.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,0_3_hr_png_jpg,valid,0_3_hr_png_jpg.rf.afe9d71854f89b1eaaf71d02b24c0230.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/valid/0_3_hr_png_jpg.rf.afe9d71854f89b1eaaf71d02b24c0230.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,0_3_hr_png_jpg,test,0_3_hr_png_jpg.rf.c679897f52689da139e29adc623291fd.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/test/0_3_hr_png_jpg.rf.c679897f52689da139e29adc623291fd.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,0_4_hr_png_jpg,train,0_4_hr_png_jpg.rf.144ed7faecc0a4c7ec39a2d2ef18dcfa.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/0_4_hr_png_jpg.rf.144ed7faecc0a4c7ec39a2d2ef18dcfa.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,0_5_hr_png_jpg,train,0_5_hr_png_jpg.rf.fdf62b68f43db3c53790f92ccdf13490.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/0_5_hr_png_jpg.rf.fdf62b68f43db3c53790f92ccdf13490.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,0_6_hr_png_jpg,train,0_6_hr_png_jpg.rf.b1feec9a81e1531e724c9f2448d4682b.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/0_6_hr_png_jpg.rf.b1feec9a81e1531e724c9f2448d4682b.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,0_6_hr_png_jpg,train,0_6_hr_png_jpg.rf.e817334d07cc12594d9431178b774e60.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/0_6_hr_png_jpg.rf.e817334d07cc12594d9431178b774e60.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,0_7_hr_png_jpg,train,0_7_hr_png_jpg.rf.da7b8943dc2217484380a55222ef2c09.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/0_7_hr_png_jpg.rf.da7b8943dc2217484380a55222ef2c09.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,0_8_hr_png_jpg,train,0_8_hr_png_jpg.rf.6fd08d0b2634c22cde6b9a7e59f90cbf.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/0_8_hr_png_jpg.rf.6fd08d0b2634c22cde6b9a7e59f90cbf.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,0_8_hr_png_jpg,train,0_8_hr_png_jpg.rf.81da8a9ceee695ea0e0b98bcccdccbfd.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/0_8_hr_png_jpg.rf.81da8a9ceee695ea0e0b98bcccdccbfd.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,0_9_hr_png_jpg,train,0_9_hr_png_jpg.rf.5905b0a4da899c07f4840200da2cd101.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/0_9_hr_png_jpg.rf.5905b0a4da899c07f4840200da2cd101.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,0a0a26ce-fe54-4899-bc7f-0d75233527c5_jpg,train,0a0a26ce-fe54-4899-bc7f-0d75233527c5_jpg.rf.29b150ef1782f47324cc14e88bf3a2c4.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/0a0a26ce-fe54-4899-bc7f-0d75233527c5_jpg.rf.29b150ef1782f47324cc14e88bf3a2c4.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,0a0a26ce-fe54-4899-bc7f-0d75233527c5_jpg,valid,0a0a26ce-fe54-4899-bc7f-0d75233527c5_jpg.rf.39ba703ea3b98ab9342496fe4bed3002.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/valid/0a0a26ce-fe54-4899-bc7f-0d75233527c5_jpg.rf.39ba703ea3b98ab9342496fe4bed3002.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,0a0a26ce-fe54-4899-bc7f-0d75233527c5_jpg,train,0a0a26ce-fe54-4899-bc7f-0d75233527c5_jpg.rf.8d364980ad1076c4d3a884ad93c060e3.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/0a0a26ce-fe54-4899-bc7f-0d75233527c5_jpg.rf.8d364980ad1076c4d3a884ad93c060e3.jpg,640,640,4,REAL,TRAIN_ONLY,license_plate,reject_mosaic_collage
kaggle_plate_license_recognition,0a0a26ce-fe54-4899-bc7f-0d75233527c5_jpg,test,0a0a26ce-fe54-4899-bc7f-0d75233527c5_jpg.rf.beb99d4c8e4121312415a08fbd092fea.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/test/0a0a26ce-fe54-4899-bc7f-0d75233527c5_jpg.rf.beb99d4c8e4121312415a08fbd092fea.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,0a0a26ce-fe54-4899-bc7f-0d75233527c5_jpg,test,0a0a26ce-fe54-4899-bc7f-0d75233527c5_jpg.rf.e0b845c678ee1714857d336bf3380c29.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/test/0a0a26ce-fe54-4899-bc7f-0d75233527c5_jpg.rf.e0b845c678ee1714857d336bf3380c29.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,0a2bdc41-3f28-4ea8-b30f-74eebbe8e7ae_jpg,valid,0a2bdc41-3f28-4ea8-b30f-74eebbe8e7ae_jpg.rf.457cd20c77f82435b86c376eec571c0e.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/valid/0a2bdc41-3f28-4ea8-b30f-74eebbe8e7ae_jpg.rf.457cd20c77f82435b86c376eec571c0e.jpg,640,640,4,REAL,TRAIN_ONLY,license_plate,reject_mosaic_collage
kaggle_plate_license_recognition,0a2bdc41-3f28-4ea8-b30f-74eebbe8e7ae_jpg,train,0a2bdc41-3f28-4ea8-b30f-74eebbe8e7ae_jpg.rf.b1e1ad6d54df459c329e04b8bb7aea19.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/0a2bdc41-3f28-4ea8-b30f-74eebbe8e7ae_jpg.rf.b1e1ad6d54df459c329e04b8bb7aea19.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,0a4ada79-be27-4c1e-8243-31dc9c35c134_jpg,valid,0a4ada79-be27-4c1e-8243-31dc9c35c134_jpg.rf.12f93bd519581c0ce030161d106be67b.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/valid/0a4ada79-be27-4c1e-8243-31dc9c35c134_jpg.rf.12f93bd519581c0ce030161d106be67b.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,0a4ada79-be27-4c1e-8243-31dc9c35c134_jpg,valid,0a4ada79-be27-4c1e-8243-31dc9c35c134_jpg.rf.a71819c71539e0624632986a0ba3352d.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/valid/0a4ada79-be27-4c1e-8243-31dc9c35c134_jpg.rf.a71819c71539e0624632986a0ba3352d.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
