ImageID,LocalKaggleSplit,LocalFileName,OpenImagesSplit,OriginalURL,OriginalLandingURL,License,AuthorProfileURL,Author,Title,SourceMetadataURL
5400e0eed01bd74c,train,5400e0eed01bd74c.jpg,train,https://c5.staticflickr.com/9/8223/8418291190_3eeec622dc_o.jpg,https://www.flickr.com/photos/73577218@N00/8418291190,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/73577218@N00/,Mr. Littlehand,Martin Luther King murder weapon,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
541bde31a7c3baa3,train,541bde31a7c3baa3.jpg,train,https://farm4.staticflickr.com/1/2478653_28925edf68_o.jpg,https://www.flickr.com/photos/cogdog/2478653,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/cogdog/,Alan Levine,Lane Changer,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
541ef159d8ea4b6c,train,541ef159d8ea4b6c.jpg,train,https://c5.staticflickr.com/8/7654/16710240768_47e0104026_o.jpg,https://www.flickr.com/photos/didbygraham/16710240768,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/didbygraham/,Graham Richardson,Plymouth Citybus 025 R125OFJ,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
5443f43a1fb20d8d,train,5443f43a1fb20d8d.jpg,train,https://c6.staticflickr.com/1/117/312100866_aff944b2ba_o.jpg,https://www.flickr.com/photos/didbygraham/312100866/,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/didbygraham/,Graham Richardson,Plymouth Citybus 279 N279PDV,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
545a4c645cdd1643,train,545a4c645cdd1643.jpg,train,https://farm4.staticflickr.com/7476/15681465168_97535f1618_o.jpg,https://www.flickr.com/photos/117096107@N03/15681465168,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/117096107@N03/,Kieran White,1995 Vauxhall Omega 2.5 TD GLS Estate,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
545fa576c7e5108b,train,545fa576c7e5108b.jpg,train,https://c4.staticflickr.com/5/4018/4616600916_ba5a01f0c8_o.jpg,https://www.flickr.com/photos/jamiejohn/4616600916,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/jamiejohn/,Jamie Davies,Ferrari - Cannes Film Festival 2010,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
546d30e4299caf76,train,546d30e4299caf76.jpg,train,https://farm7.staticflickr.com/3422/3897295096_82b7e5ffca_o.jpg,https://www.flickr.com/photos/satguru/3897295096,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/satguru/,David Howard,Herald rear,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
5478850dd1d125ba,train,5478850dd1d125ba.jpg,train,https://c3.staticflickr.com/6/5085/5255001743_53744558e2_o.jpg,https://www.flickr.com/photos/larrison/5255001743,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/larrison/,Jim Larrison,The Dryver Car,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
548d8d0a942332f3,train,548d8d0a942332f3.jpg,train,https://farm4.staticflickr.com/1048/1339592960_923cd6ab0f_o.jpg,https://www.flickr.com/photos/joeshlabotnik/1339592960,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/joeshlabotnik/,Joe Shlabotnik,Rental Car,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
549a45db293eac77,train,549a45db293eac77.jpg,train,https://farm8.staticflickr.com/155/432693935_23e722f4bc_o.jpg,https://www.flickr.com/photos/didbygraham/432693935,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/didbygraham/,Graham Richardson,R49UFJ Gregory Distribution,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
54a3c740658dda87,train,54a3c740658dda87.jpg,train,https://farm8.staticflickr.com/63/198335453_4004ef6c33_o.jpg,https://www.flickr.com/photos/mister-e/198335453,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/mister-e/,Chris Eason,Twisty turny,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
54b3ce04864fa520,train,54b3ce04864fa520.jpg,train,https://farm1.staticflickr.com/7323/15774366963_d7cfc709ec_o.jpg,https://www.flickr.com/photos/eager/15774366963,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/eager/,準建築人手札網站 Forgemind ArchiMedia,IMG_4117 - 2014-0720 廣州街景,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
54c8d0e8cda8ef28,train,54c8d0e8cda8ef28.jpg,train,https://c1.staticflickr.com/5/4114/4940408055_7725a9b514_o.jpg,https://www.flickr.com/photos/tolomea/4940408055,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/tolomea/,Gordon Wrigley,Lick Main Building,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
54d10bd9f8c5f25e,train,54d10bd9f8c5f25e.jpg,train,https://c7.staticflickr.com/6/5020/5588576748_56c6403cbb_o.jpg,https://www.flickr.com/photos/bensutherland/5588576748,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/bensutherland/,Ben Sutherland,Barbie Jaguar car,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
54d884936dc5b897,train,54d884936dc5b897.jpg,train,https://farm8.staticflickr.com/5054/5432864248_c3066bf887_o.jpg,https://www.flickr.com/photos/nrmadriversseat/5432864248,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/nrmadriversseat/,The NRMA,2011 Land Rover Freelander 2 TD4,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
54e3875bf5ed9fb4,train,54e3875bf5ed9fb4.jpg,train,https://farm5.staticflickr.com/207/459484764_a0b4c67c61_o.jpg,https://www.flickr.com/photos/eekim/459484764,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/eekim/,Eugene Kim,Chickie's Is Open!,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
54f8627794e967d3,train,54f8627794e967d3.jpg,train,https://farm4.staticflickr.com/6026/5909438144_c007cb9b48_o.jpg,https://www.flickr.com/photos/greggjerdingen/5909438144,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/greggjerdingen/,Greg Gjerdingen,58 Dodge Coronet,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
550144c9425a4be8,train,550144c9425a4be8.jpg,train,https://c1.staticflickr.com/2/1190/5099674637_abf72e0a67_o.jpg,https://www.flickr.com/photos/kamalayan/5099674637,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/kamalayan/,Reuel Mark Delez,Daniel,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
550466a3366ad476,train,550466a3366ad476.jpg,train,https://farm7.staticflickr.com/126/335178634_25546c741b_o.jpg,https://www.flickr.com/photos/adspackman/335178634,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/adspackman/,Alan_D,London Road - Queues for County Oak,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
5513d8b787e48111,train,5513d8b787e48111.jpg,train,https://farm2.staticflickr.com/5217/5517611922_6fcf257394_o.jpg,https://www.flickr.com/photos/hikosaemon/5517611922,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/hikosaemon/,Hikosaemon,Traffic Jams and people walking home through Akasaka,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
55153030866c5d2b,train,55153030866c5d2b.jpg,train,https://c4.staticflickr.com/9/8333/8106429460_80d0959ed4_o.jpg,https://www.flickr.com/photos/franciscojgonzalez/8106429460,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/franciscojgonzalez/,Francisco Gonzalez,"Taxis, Gare du Nord",https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
55685f7028590507,train,55685f7028590507.jpg,train,https://farm8.staticflickr.com/5291/5537332640_de9b907713_o.jpg,https://www.flickr.com/photos/panr/5537332640,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/panr/,Robert Cutts,"The Minster Church of St Andrew, Plymouth",https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
556acb0f5c124cd6,train,556acb0f5c124cd6.jpg,train,https://farm7.staticflickr.com/3694/11008538424_decac703e8_o.jpg,https://www.flickr.com/photos/newtown_grafitti/11008538424,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/newtown_grafitti/,Newtown grafitti,Wedding party,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
55b598bba9d454a4,train,55b598bba9d454a4.jpg,train,https://farm5.staticflickr.com/3096/2759860332_51175926bb_o.jpg,https://www.flickr.com/photos/marcveraart/2759860332,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/marcveraart/,Marc Veraart,Brasil _ Rio de Janeiro,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
55b7083bd34b9566,train,55b7083bd34b9566.jpg,train,https://farm7.staticflickr.com/2943/15388817081_e72fa9f48a_o.jpg,https://www.flickr.com/photos/longboardingtj/15388817081/,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/longboardingtj/,longboarding tijuana,20140928_161757_2,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
55dad1eee3fb0888,train,55dad1eee3fb0888.jpg,train,https://c1.staticflickr.com/4/3102/2648012652_4d01a21899_o.jpg,https://www.flickr.com/photos/raver_mikey/2648012652,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/raver_mikey/,Mikey,"Port Street, Hathershaw",https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
55f15bc592a3bc43,train,55f15bc592a3bc43.jpg,train,https://farm4.staticflickr.com/5296/5458868745_1f0669f2fb_o.jpg,https://www.flickr.com/photos/ricote/5458868745,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/ricote/,Ricardo Ricote Rodríguez,Lexus LS 600h,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
56003ca89be446f6,train,56003ca89be446f6.jpg,train,https://farm7.staticflickr.com/6189/6138082438_7d8acbc1ee_o.jpg,https://www.flickr.com/photos/wetwebwork/6138082438,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/wetwebwork/,wetwebwork,Bikini Bums in Wales,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
560595669719d271,train,560595669719d271.jpg,train,https://farm2.staticflickr.com/4125/5124653468_f94a1dcb94_o.jpg,https://www.flickr.com/photos/globalx/5124653468,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/globalx/,Global X,Art Deco (back),https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
5626e80d0b89c48f,train,5626e80d0b89c48f.jpg,train,https://c8.staticflickr.com/9/8245/8469446531_7a8aa1eb8e_o.jpg,https://www.flickr.com/photos/janitors/8469446531,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/janitors/,Kārlis Dambrāns,BMW 320d 2012 7,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
562f27744663ebc2,train,562f27744663ebc2.jpg,train,https://farm3.staticflickr.com/3040/2682870881_afa10d5c83_o.jpg,https://www.flickr.com/photos/metropolitician/2682870881,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/metropolitician/,Monica D.,Multikulti,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
562f4273e31fa104,train,562f4273e31fa104.jpg,train,https://farm5.staticflickr.com/4081/4909037680_406197452e_o.jpg,https://www.flickr.com/photos/1234abcd/4909037680,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/1234abcd/,thinboyfatter,Freddo,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
562f507ac62ddbab,train,562f507ac62ddbab.jpg,train,https://c4.staticflickr.com/4/3049/2803826084_bd30f74470_o.jpg,https://www.flickr.com/photos/jarfil/2803826084,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/jarfil/,Jaroslaw Filiochowski,dscn9330,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
564070a4e6b50ca2,train,564070a4e6b50ca2.jpg,train,https://farm3.staticflickr.com/81/231753676_9861788258_o.jpg,https://www.flickr.com/photos/barry_b/231753676,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/barry_b/,zorilla,Dirty Transit,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
5652ccf125bcf11e,train,5652ccf125bcf11e.jpg,train,https://c7.staticflickr.com/5/4151/5073165221_6ea18aff68_o.jpg,https://www.flickr.com/photos/msvg/5073165221,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/msvg/,Michael Gil,My Hyundai,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
5673933860e2d3b1,train,5673933860e2d3b1.jpg,train,https://farm2.staticflickr.com/404/18453328951_7f39eba0da_o.jpg,https://www.flickr.com/photos/hinkelstone/18453328951,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/hinkelstone/,quapan,"US-B24-Bomberbombe (250 kg) in Salzbergen, angerosteter Blindgänger vom März 1945, geborgen von Kampfmittelräumern aus Hannover",https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
567819b76bea0b9a,train,567819b76bea0b9a.jpg,train,https://c3.staticflickr.com/9/8320/8041116017_c2a6d42cfb_o.jpg,https://www.flickr.com/photos/8058098@N07/8041116017,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/8058098@N07/,nakhon100,BMW 530i E60,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
568149ca63df867e,train,568149ca63df867e.jpg,train,https://c7.staticflickr.com/6/5503/14341168349_a309195a33_o.jpg,https://www.flickr.com/photos/72637915@N03/14341168349,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/72637915@N03/,ilikewaffles11,Toyota Cressida,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
56aef697c1ad9795,train,56aef697c1ad9795.jpg,train,https://farm6.staticflickr.com/8208/8240242205_4e633c52f5_o.jpg,https://www.flickr.com/photos/oh-berlin/8240242205,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/oh-berlin/,Oh-Berlin.com,Restaurant Zollhaus,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
56ba5c59988038cc,train,56ba5c59988038cc.jpg,train,https://c5.staticflickr.com/8/7596/16895876961_670a7dd2b8_o.jpg,https://www.flickr.com/photos/nielsautos/16895876961,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/nielsautos/,Niels de Wit,1987 Toyota Starlet 1.3 DX & 1987 Volvo 740 GL,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
56c88037789f31d2,train,56c88037789f31d2.jpg,train,https://farm3.staticflickr.com/7507/15588730487_63f18cabec_o.jpg,https://www.flickr.com/photos/92622665@N08/15588730487,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/92622665@N08/,Charlie,1989 Ford Escort RS Turbo,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
56d331745a849dd3,train,56d331745a849dd3.jpg,train,https://farm4.staticflickr.com/2472/3682083323_d3584940d7_o.jpg,https://www.flickr.com/photos/sillygwailo/3682083323,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/sillygwailo/,Richard Eriksson,Vancouver Canadians Smart Car,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
56d3bea0f4e410a3,train,56d3bea0f4e410a3.jpg,train,https://farm4.staticflickr.com/7347/12031277375_b7bbbd8287_o.jpg,https://www.flickr.com/photos/juanedc/12031277375,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/juanedc/,Juanedc,Luz roja,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
56edc6c9009870c4,train,56edc6c9009870c4.jpg,train,https://farm5.staticflickr.com/5079/7425832844_26a2353b95_o.jpg,https://www.flickr.com/photos/jodastephen/7425832844,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/jodastephen/,Stephen Colebourne,"Lewisham, London",https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
56efb0df401af7a7,train,56efb0df401af7a7.jpg,train,https://farm8.staticflickr.com/3878/14321160606_d73fb39f7c_o.jpg,https://www.flickr.com/photos/gonmi/14321160606/,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/gonmi/,Nacho,Renault Twingo,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
570390eb9169b73f,train,570390eb9169b73f.jpg,train,https://c8.staticflickr.com/1/89/253237740_4fd163ff01_o.jpg,https://www.flickr.com/photos/didbygraham/253237740,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/didbygraham/,Graham Richardson,Western Greyhound 564 WK04CUA,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
5705e6f5b847cad1,train,5705e6f5b847cad1.jpg,train,https://farm2.staticflickr.com/4094/4765194357_849411c33b_o.jpg,https://www.flickr.com/photos/capitanjuanjo/4765194357,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/capitanjuanjo/,Juanjo Martínez Palacio,DSC_0023,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
57549418cd962c2b,train,57549418cd962c2b.jpg,train,https://c4.staticflickr.com/6/5054/5536140417_5aa30b3365_o.jpg,https://www.flickr.com/photos/50415738@N04/5536140417,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/50415738@N04/,sv1ambo,2009 Holden VE Commodore SS - NSW Police,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
5757656a0a237338,train,5757656a0a237338.jpg,train,https://c1.staticflickr.com/6/5009/5318861884_2b54184efb_o.jpg,https://www.flickr.com/photos/gammaman/5318861884,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/gammaman/,Eli Christman,Happy Honda Fit,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
576f675d75b73829,train,576f675d75b73829.jpg,train,https://c2.staticflickr.com/6/5499/14378242686_872d5eb5c9_o.jpg,https://www.flickr.com/photos/bedworth/14378242686,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/bedworth/,Mathew Bedworth,Tom's Mazda MX5,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
57896fbb616604b0,train,57896fbb616604b0.jpg,train,https://farm1.staticflickr.com/5269/5665673882_9a15141255_o.jpg,https://www.flickr.com/photos/shirokazan/5665673882,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/shirokazan/,ㇹヮィㇳ,"View up the High Street, Bishop's Castle",https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
578f9d0630be8a30,train,578f9d0630be8a30.jpg,train,https://farm1.staticflickr.com/7202/6954138933_004cefaa4b_o.jpg,https://www.flickr.com/photos/8058098@N07/6954138933,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/8058098@N07/,nakhon100,BMW 5 Series Touring M Sport E61,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
57938d39bf0519c5,train,57938d39bf0519c5.jpg,train,https://farm6.staticflickr.com/4122/4736394236_8a6092b536_o.jpg,https://www.flickr.com/photos/8058098@N07/4736394236/,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/8058098@N07/,nakhon100,BMW 7 series F01,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
5793ffc9d96571ef,train,5793ffc9d96571ef.jpg,train,https://c8.staticflickr.com/3/2825/10764068495_9e6a8890d8_o.jpg,https://www.flickr.com/photos/16801915@N06/10764068495,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/16801915@N06/,Reading Tom,Church of St Martin and St Meriadocus.,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
57a57592e02a458f,train,57a57592e02a458f.jpg,train,https://c8.staticflickr.com/1/45/114517167_32149f647c_o.jpg,https://www.flickr.com/photos/globalx/114517167,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/globalx/,Global X,Got shoes?,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
57b3965ca7c085e8,train,57b3965ca7c085e8.jpg,train,https://c1.staticflickr.com/4/3217/3076382819_572caeefb7_o.jpg,https://www.flickr.com/photos/andrewnapier/3076382819,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/andrewnapier/,Andrew Napier,Daylesford Town Hall,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
57b4a46717cfd97f,train,57b4a46717cfd97f.jpg,train,https://c8.staticflickr.com/6/5538/9192791893_59ae82169a_o.jpg,https://www.flickr.com/photos/16484155@N08/9192791893,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/16484155@N08/,j.e.mcgowan,Politcally and Correct News?,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
57ba337e24834626,train,57ba337e24834626.jpg,train,https://farm7.staticflickr.com/8374/8488317951_20d23512a0_o.jpg,https://www.flickr.com/photos/special-fx/8488317951,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/special-fx/,Highway Patrol Images,Project 40/Police V8 Supercar,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
57c32ab34eed633b,train,57c32ab34eed633b.jpg,train,https://c4.staticflickr.com/6/5207/5288376283_85975143e7_o.jpg,https://www.flickr.com/photos/didbygraham/5288376283,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/didbygraham/,Graham Richardson,Plymouth Central Ambulance WJ59JUH,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
57dd8f734410f09b,train,57dd8f734410f09b.jpg,train,https://c4.staticflickr.com/9/8254/8610664547_864ab633ea_o.jpg,https://www.flickr.com/photos/bedworth/8610664547,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/bedworth/,Mathew Bedworth,DUB-FRESH MEGA MEET 292,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
57df4d2cd97d33f9,train,57df4d2cd97d33f9.jpg,train,https://c2.staticflickr.com/6/5524/10858680315_fdb3678a77_o.jpg,https://www.flickr.com/photos/alishav/10858680315,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/alishav/,Alisha Vargas,100_3272,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
580846c6b3b1c622,train,580846c6b3b1c622.jpg,train,https://farm3.staticflickr.com/8513/8564751740_6232cffcc6_o.jpg,https://www.flickr.com/photos/30474136@N07/8564751740,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/30474136@N07/,TuRbO_J,2012 Holden Barina CD Sedan,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
5816dd60cdfe94f7,train,5816dd60cdfe94f7.jpg,train,https://farm8.staticflickr.com/3717/12041094293_c291ab9884_o.jpg,https://www.flickr.com/photos/jasonparis/12041094293,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/jasonparis/,JasonParis,DSCN1233,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
582e6ab016fe74b8,train,582e6ab016fe74b8.jpg,train,https://c1.staticflickr.com/3/2858/12935626973_25ea1ed76e_o.jpg,https://www.flickr.com/photos/8058098@N07/12935626973,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/8058098@N07/,nakhon100,BMW 3 Series Touring E46,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
5843cea0121d6c1f,train,5843cea0121d6c1f.jpg,train,https://c8.staticflickr.com/4/3867/14999918681_d105d9c947_o.jpg,https://www.flickr.com/photos/8058098@N07/14999918681,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/8058098@N07/,nakhon100,BMW 540i E34,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
5863d2a12eaa676e,train,5863d2a12eaa676e.jpg,train,https://c7.staticflickr.com/8/7632/16912645077_d1454e18d2_o.jpg,https://www.flickr.com/photos/126433814@N04/16912645077/,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/126433814@N04/,Jeremy,Subaru L-Series GL Sportswagon,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
587ec3fb3844a11e,train,587ec3fb3844a11e.jpg,train,https://c7.staticflickr.com/6/5615/15443569640_abc207b701_o.jpg,https://www.flickr.com/photos/eavasi/15443569640,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/eavasi/,Eugenie Vasilyeff,Icicle,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
58892c6305dd3948,train,58892c6305dd3948.jpg,train,https://c1.staticflickr.com/4/3795/11781029866_4c9faf3e20_o.jpg,https://www.flickr.com/photos/mikeemesser/11781029866,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/mikeemesser/,Michael Eisenriegler,Altstadt Hohenmauth,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
588fc05a699d48d4,train,588fc05a699d48d4.jpg,train,https://farm5.staticflickr.com/3171/3075116362_9f7b8182d1_o.jpg,https://www.flickr.com/photos/larskjensen/3075116362,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/larskjensen/,Lars K Jensen,Palnatokesgade 4/4,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
58a82dd5d501e7db,train,58a82dd5d501e7db.jpg,train,https://c4.staticflickr.com/5/4151/4975123775_82daf888fd_o.jpg,https://www.flickr.com/photos/8728129@N05/4975123775,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/8728129@N05/,maushammer,Untitled,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
58bb89df585b5d49,train,58bb89df585b5d49.jpg,train,https://c2.staticflickr.com/1/191/462644233_b13e5d1888_o.jpg,https://www.flickr.com/photos/james-msc/462644233,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/james-msc/,James Harland,PJM Recovery - where it's being held,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
58bd4711f4ebc2c5,train,58bd4711f4ebc2c5.jpg,train,https://farm6.staticflickr.com/3949/15688394162_dce8da3d72_o.jpg,https://www.flickr.com/photos/119886413@N05/15688394162,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/119886413@N05/,amateur photography by michel,Untitled,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv
