source_dataset,source_split,source_image_name,source_annotation_name,source_sequence,source_frame,source_image_path,source_annotation_path,image_sha256,annotation_sha256,image_width,image_height,xml_width,xml_height,dimension_match,plate_instance_count,object_classes,invalid_box_count,real_synthetic,is_negative,canonical_class,license_reference,readme_reference
romanian_public_lp,train,dayride_type1_001.mp4#t=597.jpg,dayride_type1_001.mp4#t=597.xml,dayride_type1_001.mp4,597,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=597.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=597.xml,b1ba2c50d69512e4317f98363ff19a52c5cc64d03979318147d15e79e664163c,7aeeb04b93a68c6bab909c4cd3d62b19da26c9d77ee4a7a1ea6096a28cd7d487,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=598.jpg,dayride_type1_001.mp4#t=598.xml,dayride_type1_001.mp4,598,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=598.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=598.xml,19b9512d6bedf4d4cce4e7a1c8e9ce40624455cc2a4765480236b6f34de7b746,a42884244ccda0765d141354c4bb71a18098e905330c595aa96328344aba5d36,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=599.jpg,dayride_type1_001.mp4#t=599.xml,dayride_type1_001.mp4,599,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=599.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=599.xml,08098afa0972fb8e8d605eafa053a985208aaa9b5940b6ea09fcdf24330ec2d6,54906212933a113599475dbb194d0ea3f84b89d0cbf233bdb73578e87daae725,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=600.jpg,dayride_type1_001.mp4#t=600.xml,dayride_type1_001.mp4,600,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=600.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=600.xml,a4cea92c7e04a2fcd13ed5899bba951e87c5ed05347cc2577a051aff6f2b0ab7,b65c3b082ad9d5f8119f2732fc005d19229043a0afc978212d81b47b3132db3c,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=603.jpg,dayride_type1_001.mp4#t=603.xml,dayride_type1_001.mp4,603,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=603.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=603.xml,9e3dc789ea99ee014093a396d11c4c27fb12aee274c4aafea195a333544492e0,aaec58ce64f6479dc2fc4cb78e91b6803f41fa17e1902c2a637213f66bf6577b,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,valid,dayride_type1_001.mp4#t=604.jpg,dayride_type1_001.mp4#t=604.xml,dayride_type1_001.mp4,604,AI/PlateDetector/datasets/raw/romanian_lp/dataset/valid/images/dayride_type1_001.mp4#t=604.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/valid/annots/dayride_type1_001.mp4#t=604.xml,dd01112d746ebabc9926251a8e9a0524e221466a83d83f8509639eb488009896,a8ee6515c6968dc3f873dce71cc878becd40ff72b76e4443e6ab3e321df62e6e,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,valid,dayride_type1_001.mp4#t=607.jpg,dayride_type1_001.mp4#t=607.xml,dayride_type1_001.mp4,607,AI/PlateDetector/datasets/raw/romanian_lp/dataset/valid/images/dayride_type1_001.mp4#t=607.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/valid/annots/dayride_type1_001.mp4#t=607.xml,07adbe2e5af45dd75a3222e3b341f448beb05aac1b16578f6ffc6a91adb62742,9fdb30e9d4358b84711f1c73cbc577f1ba08f6a0b437f338bfcb2d2e2f371eab,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=612.jpg,dayride_type1_001.mp4#t=612.xml,dayride_type1_001.mp4,612,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=612.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=612.xml,b4f24f6e7a7f6aeb0740d1e3be9f3e04c450e70880f27cef58b10e9980229ca3,e708e5ac9a4ee9a01b1252e223ca6ab10c6e929f3b9e87a1a1f94d11c3facd88,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=613.jpg,dayride_type1_001.mp4#t=613.xml,dayride_type1_001.mp4,613,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=613.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=613.xml,18a77d4ebeed6dabfc0dd7faa7cdd537cdaffbf3cf2c98a53f9c6bd083f0c275,312595229c2b9a38f824bd996a55176487eae13bf23fa3cb2063c065e6959410,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=614.jpg,dayride_type1_001.mp4#t=614.xml,dayride_type1_001.mp4,614,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=614.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=614.xml,26ced9fcd0078e4c096257152befead82abed734d8178d82cae39c96fa515387,d6f90fce23159556ad80fd3c68fb6aad3c375254db9dd0cd3a541ebbd22c8c69,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=615.jpg,dayride_type1_001.mp4#t=615.xml,dayride_type1_001.mp4,615,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=615.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=615.xml,2904924dcea58c6311555860e509cdb5be49ad81155126a0d4ad31d689c24924,8a72c8216056969b9e82998f85db71d3580b2d3e1081fed729b631dca27a35a8,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,valid,dayride_type1_001.mp4#t=616.jpg,dayride_type1_001.mp4#t=616.xml,dayride_type1_001.mp4,616,AI/PlateDetector/datasets/raw/romanian_lp/dataset/valid/images/dayride_type1_001.mp4#t=616.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/valid/annots/dayride_type1_001.mp4#t=616.xml,3246218d5e71e8bc42f310cddecb481c0f429893d0fa0f578975151edff72732,10626da433ca220202bc81d28310ec2adbbc410f3e97acf5d4165ceafdf592d2,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=617.jpg,dayride_type1_001.mp4#t=617.xml,dayride_type1_001.mp4,617,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=617.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=617.xml,491457cfab8181bb3a72ecc30b5d4474e0145fa7d5f525a1cf602559242a732d,2ba7246dbe55a66338102b0b31ec5beade6e5efbe1fc9b8b119ca809f47a1dba,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=618.jpg,dayride_type1_001.mp4#t=618.xml,dayride_type1_001.mp4,618,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=618.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=618.xml,23f4e95dde57d9b55d433093115ecf58e93a69b97dc0589161438ba23a6b1202,18da68e8d44206042df180662d9a96202158efe86734de4facb631c821b6977b,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=619.jpg,dayride_type1_001.mp4#t=619.xml,dayride_type1_001.mp4,619,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=619.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=619.xml,06329c00953078192e83621bddc022e6b12f17c423563f95c90d1eee3ba41afb,53fe92baa47832932ac93363031e8a535532db5ff1e69f68961cf8682ab50eb2,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=621.jpg,dayride_type1_001.mp4#t=621.xml,dayride_type1_001.mp4,621,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=621.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=621.xml,b084fbcf6612dbc37d9c4ca233ba7e82c18f780c8ab8e69b68f9b28891ec72e9,c4b59ff19faabb91c58efa9ddadfde3ab166f34e6c6f305d8976a583f5440881,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=624.jpg,dayride_type1_001.mp4#t=624.xml,dayride_type1_001.mp4,624,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=624.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=624.xml,8249df7e9ad1432bd8007d1576e27c2b27237768ba6432f5f790610f4b772189,a0f6d107743b2770c4ddeab4b7bb6a4d3ff5d9ad98a87ad3bc3256ebcdaa293f,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=635.jpg,dayride_type1_001.mp4#t=635.xml,dayride_type1_001.mp4,635,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=635.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=635.xml,28c8c6ee3c25d7b7fe03e62aa5d7cbe9f6b7472cd2490e6324d48bb66205514b,fa936bc4b020e4bf1ccdd845d4c60cdda9f7efddbd2af798125ce69a486ee217,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=671.jpg,dayride_type1_001.mp4#t=671.xml,dayride_type1_001.mp4,671,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=671.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=671.xml,a396bcbbde32e2b7f30bb228170cfd321fa957330a632cd113ea63a4508d3e1d,2591c0e610bcecf62ceade2a5efff04a4ddda1fb8b40567a4882495f21ec30fe,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=674.jpg,dayride_type1_001.mp4#t=674.xml,dayride_type1_001.mp4,674,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=674.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=674.xml,89b476e180c7c24787b78fcbc72cbca8b82605d2a1ab1fc41934668146b772b4,a6cfc1f45fde147ed118e67aa5c676aa8775f7a48250abd1ceffafca36a570bb,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=675.jpg,dayride_type1_001.mp4#t=675.xml,dayride_type1_001.mp4,675,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=675.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=675.xml,69079900a9f5f2da0daabbb2731a16d05f1670201d996d9e73ddb672093f3648,84c07ac32f9a503d9a298273e1daa686e12e6af6b29a962973111b331f3bf6d9,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,valid,dayride_type1_001.mp4#t=676.jpg,dayride_type1_001.mp4#t=676.xml,dayride_type1_001.mp4,676,AI/PlateDetector/datasets/raw/romanian_lp/dataset/valid/images/dayride_type1_001.mp4#t=676.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/valid/annots/dayride_type1_001.mp4#t=676.xml,a80b9abfecc9d2d3c95fa5ccb52767f100abf6b22a327202b5fc299a3fd815a7,9cc824a0ca0853e158facca27cf3c5128464e57e3d854d74cde94ac3eb3c513d,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,valid,dayride_type1_001.mp4#t=684.jpg,dayride_type1_001.mp4#t=684.xml,dayride_type1_001.mp4,684,AI/PlateDetector/datasets/raw/romanian_lp/dataset/valid/images/dayride_type1_001.mp4#t=684.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/valid/annots/dayride_type1_001.mp4#t=684.xml,857ee7cc4f11ed1507cfab5bfcdba46246b0d19d4f4e4c157a8054c503efbed9,23ea4baba7cc00e24039b643683b9e19ac94aa34806a7e78b97f046a650f73b8,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=685.jpg,dayride_type1_001.mp4#t=685.xml,dayride_type1_001.mp4,685,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=685.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=685.xml,38600cee04aaebd9352592d99be3467444d7938e57385f9cbd0ed228102ea30b,bdc860abda5eb9d4bb9f645bfd475ede1ed1646cb64d95919dfd144aaacf6f1f,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=693.jpg,dayride_type1_001.mp4#t=693.xml,dayride_type1_001.mp4,693,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=693.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=693.xml,cec0f6edd09ece35cf74a3e27ad46df5de013bcf046b2415ec5620f7fba36d15,127d2345b6af967c87b943477fc989fd4c393b841be0bc7ea598e5f7679c1d2c,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,valid,dayride_type1_001.mp4#t=695.jpg,dayride_type1_001.mp4#t=695.xml,dayride_type1_001.mp4,695,AI/PlateDetector/datasets/raw/romanian_lp/dataset/valid/images/dayride_type1_001.mp4#t=695.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/valid/annots/dayride_type1_001.mp4#t=695.xml,0997d2e4673a46b85903d43cfe1fbcec12420124e24d6255245a3586afdbce89,f7cb25eef675e949b75b78764bce4f4abdc71666ca8c4d6724d40156279cf1ec,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=696.jpg,dayride_type1_001.mp4#t=696.xml,dayride_type1_001.mp4,696,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=696.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=696.xml,b5a78233a40d0cb433017c97900723428891fc2fb59257fc36ed2353a92507c0,883c8ed01583c5bda9908d2384d9a98eda1b488eb33d7a60785d9061be4a658a,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=697.jpg,dayride_type1_001.mp4#t=697.xml,dayride_type1_001.mp4,697,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=697.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=697.xml,03e8f13c1f64e0eafb450f0821886eedff3e5dc5132c84c54dffc0c9f4ba6e13,b13ae8ce703a75c71c3fa62d24ca5418e1ad8b0e38b6cd43879703762e83f5fd,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=698.jpg,dayride_type1_001.mp4#t=698.xml,dayride_type1_001.mp4,698,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=698.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=698.xml,d5f21c9ea2d6c16b6b4bf476b7fcedd9edea6c90142f4ff535d0551094c2054b,58ac929107971d0f78f63ab3384d164fdf7eac7fbfcd3e4fd6eb33e57331aeb0,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=734.jpg,dayride_type1_001.mp4#t=734.xml,dayride_type1_001.mp4,734,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=734.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=734.xml,ed95864c9b865227d2c50be6696fe6e37e4407c42baefeebfa3125b9e243e43f,939b0d9ca27f70350c7c9cb9f5d84a52f2ca281a3d53900aac5853b7918c99c2,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=735.jpg,dayride_type1_001.mp4#t=735.xml,dayride_type1_001.mp4,735,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=735.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=735.xml,5d4dd00208a06d26f31f22e4709aa442c7467141cab8e48e7c92f2bfec88ac24,7bff3217e9e7c65eed1f22ea77c32901884a15e784f3522e55b19c29fc34a6a1,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=748.jpg,dayride_type1_001.mp4#t=748.xml,dayride_type1_001.mp4,748,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=748.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=748.xml,6d962828e8c71ddc9ba4c0af19ab6720aa41b5f12863a07abc391b95f8b5af08,976877b405f7e3a4d5dcd98257aa8bc65dd2e814aca9b1b049c609349699089a,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=749.jpg,dayride_type1_001.mp4#t=749.xml,dayride_type1_001.mp4,749,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=749.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=749.xml,31e7bdc9644d3984478ac654f91c251e4ebc78852d320f127decb334b341291f,897b194d6bdccb067359588b9f0341a356ee97b1b74481582fb34aa2dfc69a7b,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=750.jpg,dayride_type1_001.mp4#t=750.xml,dayride_type1_001.mp4,750,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=750.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=750.xml,ea74b7987082d95a7223f6d7f75336bb8ec7294817edfad0c766ae84154304fe,b5e79fb505197a8d98a4095916afeb89e547d1da91ab13208f7799aeb3945c53,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,valid,dayride_type1_001.mp4#t=751.jpg,dayride_type1_001.mp4#t=751.xml,dayride_type1_001.mp4,751,AI/PlateDetector/datasets/raw/romanian_lp/dataset/valid/images/dayride_type1_001.mp4#t=751.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/valid/annots/dayride_type1_001.mp4#t=751.xml,6961259dc8e255c0d24f161faee5f5d9ca7b170c014e2c18a1ea6ff22c9ef963,8f9bc9319fbe470b85c7d62c8dd0b951dc631f353f81500134d2cdc6be965405,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=752.jpg,dayride_type1_001.mp4#t=752.xml,dayride_type1_001.mp4,752,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=752.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=752.xml,8b3a751e084fcafb6177d2c1a7f26ff05b2991a67a73678b773bc3ab2c5e7e14,c3ff2492ca116b2e9359d1ce95e3ce48c511246ce9cf0ffb6fd75b6e69e7adf9,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=753.jpg,dayride_type1_001.mp4#t=753.xml,dayride_type1_001.mp4,753,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=753.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=753.xml,31eee9945e133b240ad4a7870aaa668386f059e8ea1446891a207b295086e9fd,74608c7d38f12443f1cc45eddfceba70e87581ce02457fe682446f7425a04e01,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=754.jpg,dayride_type1_001.mp4#t=754.xml,dayride_type1_001.mp4,754,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=754.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=754.xml,e3be6cc91ad8a3cdfe81c19ef79ccd30ad77946830d918eecd88c7cc233a0486,d8ded4f9e4add1db84586ff822ff008a9a9137748b18ad0da91be161e1c6aceb,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=755.jpg,dayride_type1_001.mp4#t=755.xml,dayride_type1_001.mp4,755,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=755.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=755.xml,eba16c8435279c47be1d0d42e8f9ccd23447fa9a418c5dfbc8f783bcd9ebb28d,97e3cd4ec39e1ec3ccea061331c265bcdc7f3406dceaf9134e7c238a34cfe579,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
