source_image_name,source_sequence,source_frame,source_split,plate_instance_count,pixel_min,pixel_max,pixel_mean,pixel_std,is_all_black,is_near_black,is_near_uniform
dayride_type1_001.mp4#t=809.jpg,dayride_type1_001.mp4,809,train,1,0,0,0.0,0.0,True,True,True
dayride_type1_001.mp4#t=815.jpg,dayride_type1_001.mp4,815,train,1,0,255,74.28652054398148,36.70275323554504,False,False,False
dayride_type1_001.mp4#t=816.jpg,dayride_type1_001.mp4,816,valid,1,0,255,75.66024992766204,35.274730866004035,False,False,False
dayride_type1_001.mp4#t=820.jpg,dayride_type1_001.mp4,820,train,1,0,255,62.28677517361111,49.64070942417339,False,False,False
dayride_type1_001.mp4#t=821.jpg,dayride_type1_001.mp4,821,train,1,0,255,46.37811197916667,52.363841611904995,False,False,False
dayride_type1_001.mp4#t=822.jpg,dayride_type1_001.mp4,822,train,1,0,255,51.79916341145833,54.95523414238582,False,False,False
dayride_type1_001.mp4#t=823.jpg,dayride_type1_001.mp4,823,train,1,0,255,53.905785228587966,55.20306558157841,False,False,False
dayride_type1_001.mp4#t=824.jpg,dayride_type1_001.mp4,824,valid,1,0,255,56.47057002314815,56.45702231508043,False,False,False
dayride_type1_001.mp4#t=830.jpg,dayride_type1_001.mp4,830,train,1,0,255,56.706154152199076,55.34281206492606,False,False,False
dayride_type1_001.mp4#t=833.jpg,dayride_type1_001.mp4,833,train,2,0,255,102.50281322337963,49.40129776158782,False,False,False
dayride_type1_001.mp4#t=834.jpg,dayride_type1_001.mp4,834,train,1,1,255,87.04658962673611,47.25126794019258,False,False,False
dayride_type1_001.mp4#t=835.jpg,dayride_type1_001.mp4,835,train,1,0,255,72.1402000144676,40.262117381649766,False,False,False
dayride_type1_001.mp4#t=888.jpg,dayride_type1_001.mp4,888,train,1,0,255,83.30488534432871,63.86575763368153,False,False,False
dayride_type1_001.mp4#t=889.jpg,dayride_type1_001.mp4,889,train,2,0,255,78.60209056712964,64.24423691636733,False,False,False
dayride_type1_001.mp4#t=890.jpg,dayride_type1_001.mp4,890,train,2,0,255,86.62066912615741,67.95528119966919,False,False,False
dayride_type1_001.mp4#t=891.jpg,dayride_type1_001.mp4,891,valid,1,0,255,90.25517795138889,68.52995241387072,False,False,False
dayride_type1_001.mp4#t=892.jpg,dayride_type1_001.mp4,892,train,1,0,255,90.51215603298611,68.66987344986816,False,False,False
dayride_type1_001.mp4#t=893.jpg,dayride_type1_001.mp4,893,train,1,0,255,89.95360206886573,68.66771720344865,False,False,False
dayride_type1_001.mp4#t=894.jpg,dayride_type1_001.mp4,894,train,1,0,255,75.96289134837963,67.41648156543957,False,False,False
dayride_type1_001.mp4#t=895.jpg,dayride_type1_001.mp4,895,train,1,0,255,74.98878002025462,66.71629045835442,False,False,False
dayride_type1_001.mp4#t=896.jpg,dayride_type1_001.mp4,896,train,1,8,255,114.56172634548611,58.01635987180633,False,False,False
dayride_type1_001.mp4#t=897.jpg,dayride_type1_001.mp4,897,train,1,0,255,93.10826208043981,47.80140742054587,False,False,False
dayride_type1_001.mp4#t=898.jpg,dayride_type1_001.mp4,898,train,2,0,255,85.90070746527778,39.66863060202319,False,False,False
dayride_type1_001.mp4#t=899.jpg,dayride_type1_001.mp4,899,train,1,7,255,70.83230613425926,41.064949721588675,False,False,False
dayride_type1_001.mp4#t=900.jpg,dayride_type1_001.mp4,900,train,1,5,255,62.990901692708334,37.23163518585487,False,False,False
dayride_type1_001.mp4#t=903.jpg,dayride_type1_001.mp4,903,valid,1,0,255,58.62093424479167,36.136927289712965,False,False,False
dayride_type1_001.mp4#t=905.jpg,dayride_type1_001.mp4,905,train,2,0,255,79.22524848090278,59.14360621883004,False,False,False
dayride_type1_001.mp4#t=906.jpg,dayride_type1_001.mp4,906,train,2,0,255,58.789876302083336,39.08541721559321,False,False,False
dayride_type1_001.mp4#t=907.jpg,dayride_type1_001.mp4,907,train,1,0,255,72.32415907118056,37.936089387286074,False,False,False
dayride_type1_001.mp4#t=908.jpg,dayride_type1_001.mp4,908,train,1,0,255,61.557248987268515,41.44676739018715,False,False,False
dayride_type1_001.mp4#t=909.jpg,dayride_type1_001.mp4,909,train,1,0,255,53.56107096354167,36.8049234200934,False,False,False
dayride_type1_001.mp4#t=910.jpg,dayride_type1_001.mp4,910,train,2,0,255,56.88746708622685,31.449825609375008,False,False,False
dayride_type1_001.mp4#t=912.jpg,dayride_type1_001.mp4,912,valid,1,0,255,40.50435691550926,29.193451450774408,False,False,False
dayride_type1_001.mp4#t=913.jpg,dayride_type1_001.mp4,913,valid,1,0,255,44.694860749421295,29.747306623724462,False,False,False
dayride_type1_001.mp4#t=914.jpg,dayride_type1_001.mp4,914,train,1,0,255,60.8807689525463,35.76341748687372,False,False,False
dayride_type1_001.mp4#t=915.jpg,dayride_type1_001.mp4,915,train,1,0,255,49.69502531828704,31.292786572247692,False,False,False
dayride_type1_001.mp4#t=916.jpg,dayride_type1_001.mp4,916,train,1,0,255,49.602837818287036,30.631340356842713,False,False,False
dayride_type1_001.mp4#t=920.jpg,dayride_type1_001.mp4,920,train,1,0,255,68.30196940104166,39.47430719541259,False,False,False
dayride_type1_001.mp4#t=935.jpg,dayride_type1_001.mp4,935,train,1,0,255,52.146478949652774,33.906316816064134,False,False,False
dayride_type1_001.mp4#t=936.jpg,dayride_type1_001.mp4,936,train,1,0,255,56.52719437210648,33.67434645660971,False,False,False
dayride_type1_001.mp4#t=942.jpg,dayride_type1_001.mp4,942,train,1,0,255,40.552751012731484,27.530797191670576,False,False,False
dayride_type1_001.mp4#t=1054.jpg,dayride_type1_001.mp4,1054,train,1,0,255,71.47382197627314,58.32229382553625,False,False,False
dayride_type1_001.mp4#t=1055.jpg,dayride_type1_001.mp4,1055,valid,2,0,255,59.54209635416667,55.90154389755942,False,False,False
dayride_type1_001.mp4#t=1056.jpg,dayride_type1_001.mp4,1056,train,1,0,255,65.23875144675925,57.08847819402267,False,False,False
dayride_type1_001.mp4#t=1057.jpg,dayride_type1_001.mp4,1057,train,1,0,255,77.732998046875,57.01471670006053,False,False,False
dayride_type1_001.mp4#t=1058.jpg,dayride_type1_001.mp4,1058,valid,1,0,255,83.612109375,59.20004772402966,False,False,False
dayride_type1_001.mp4#t=1059.jpg,dayride_type1_001.mp4,1059,train,1,0,255,87.92836480034723,60.321515809138745,False,False,False
dayride_type1_001.mp4#t=1060.jpg,dayride_type1_001.mp4,1060,train,1,0,255,82.8992505787037,59.22215272291513,False,False,False
dayride_type1_001.mp4#t=1062.jpg,dayride_type1_001.mp4,1062,train,1,0,255,82.93709020543982,59.173712128539734,False,False,False
dayride_type1_001.mp4#t=1063.jpg,dayride_type1_001.mp4,1063,train,1,0,255,82.85169234664352,59.39951053174712,False,False,False
dayride_type1_001.mp4#t=1071.jpg,dayride_type1_001.mp4,1071,train,1,0,255,98.30303891782407,49.34311273743424,False,False,False
dayride_type1_001.mp4#t=1072.jpg,dayride_type1_001.mp4,1072,train,1,0,255,95.53879810474537,51.96145260870858,False,False,False
dayride_type1_001.mp4#t=1073.jpg,dayride_type1_001.mp4,1073,train,1,0,255,90.01887839988426,49.25850665645905,False,False,False
dayride_type1_001.mp4#t=1074.jpg,dayride_type1_001.mp4,1074,valid,1,0,255,73.79523256655092,44.46819361036511,False,False,False
dayride_type1_001.mp4#t=1075.jpg,dayride_type1_001.mp4,1075,train,1,0,255,70.85604890046297,43.97101733324492,False,False,False
dayride_type1_001.mp4#t=1077.jpg,dayride_type1_001.mp4,1077,train,2,0,255,60.57774233217592,40.385939529202595,False,False,False
dayride_type1_001.mp4#t=1078.jpg,dayride_type1_001.mp4,1078,train,1,0,255,63.124875940393515,42.20223204155726,False,False,False
dayride_type1_001.mp4#t=1082.jpg,dayride_type1_001.mp4,1082,train,1,0,255,43.72972113715278,44.50290555256411,False,False,False
dayride_type1_001.mp4#t=1083.jpg,dayride_type1_001.mp4,1083,train,1,0,255,66.41207646122685,41.977939069877394,False,False,False
dayride_type1_001.mp4#t=1084.jpg,dayride_type1_001.mp4,1084,train,1,0,255,59.24018410011574,39.61558220368667,False,False,False
dayride_type1_001.mp4#t=1085.jpg,dayride_type1_001.mp4,1085,valid,1,0,255,72.55278645833333,47.02779525476231,False,False,False
dayride_type1_001.mp4#t=1086.jpg,dayride_type1_001.mp4,1086,train,2,0,255,78.43781901041666,40.19060150702844,False,False,False
dayride_type1_001.mp4#t=1087.jpg,dayride_type1_001.mp4,1087,train,1,0,255,61.43368489583333,46.781896146088336,False,False,False
dayride_type1_001.mp4#t=1088.jpg,dayride_type1_001.mp4,1088,train,2,0,255,71.4072583912037,60.89813263616171,False,False,False
dayride_type1_001.mp4#t=1089.jpg,dayride_type1_001.mp4,1089,train,1,0,255,60.9266771556713,56.91098524791495,False,False,False
dayride_type1_001.mp4#t=1090.jpg,dayride_type1_001.mp4,1090,train,1,0,255,35.655357349537034,48.81165637107283,False,False,False
dayride_type1_001.mp4#t=1091.jpg,dayride_type1_001.mp4,1091,train,4,0,255,101.6943478732639,66.6149482345856,False,False,False
dayride_type1_001.mp4#t=1092.jpg,dayride_type1_001.mp4,1092,train,3,0,255,126.7151052517361,72.21176616341003,False,False,False
dayride_type1_001.mp4#t=1093.jpg,dayride_type1_001.mp4,1093,train,3,0,255,127.92345124421297,72.58025547561846,False,False,False
dayride_type1_001.mp4#t=1094.jpg,dayride_type1_001.mp4,1094,valid,3,0,255,130.4371408420139,72.61897157339725,False,False,False
dayride_type1_001.mp4#t=1095.jpg,dayride_type1_001.mp4,1095,train,3,0,255,130.07263780381945,72.16396305705204,False,False,False
dayride_type1_001.mp4#t=1114.jpg,dayride_type1_001.mp4,1114,train,1,0,255,113.67976164641203,60.418260609849504,False,False,False
dayride_type1_001.mp4#t=1115.jpg,dayride_type1_001.mp4,1115,train,1,0,255,103.3301830150463,56.66126570981813,False,False,False
dayride_type1_001.mp4#t=1116.jpg,dayride_type1_001.mp4,1116,train,1,0,255,93.58233181423611,55.407256846276994,False,False,False
dayride_type1_001.mp4#t=1117.jpg,dayride_type1_001.mp4,1117,train,1,0,255,75.91802445023148,56.99336449841786,False,False,False
dayride_type1_001.mp4#t=1118.jpg,dayride_type1_001.mp4,1118,train,1,0,255,50.93231589988426,51.977061424298505,False,False,False
dayride_type1_001.mp4#t=1119.jpg,dayride_type1_001.mp4,1119,train,1,0,255,39.016502097800924,49.11709971347578,False,False,False
dayride_type1_001.mp4#t=1121.jpg,dayride_type1_001.mp4,1121,train,2,0,255,46.128411820023146,44.671525046100776,False,False,False
dayride_type1_001.mp4#t=1122.jpg,dayride_type1_001.mp4,1122,train,1,0,255,59.094605396412035,39.583083504052105,False,False,False
dayride_type1_001.mp4#t=1124.jpg,dayride_type1_001.mp4,1124,train,2,0,255,36.30252097800926,45.79316443857757,False,False,False
dayride_type1_001.mp4#t=1125.jpg,dayride_type1_001.mp4,1125,train,1,0,255,32.71953559027778,44.435620736147904,False,False,False
dayride_type1_001.mp4#t=1126.jpg,dayride_type1_001.mp4,1126,train,1,0,255,49.08137586805555,45.19752176230694,False,False,False
dayride_type1_001.mp4#t=1127.jpg,dayride_type1_001.mp4,1127,train,1,0,255,47.14909866898148,42.888537021437585,False,False,False
dayride_type1_001.mp4#t=1129.jpg,dayride_type1_001.mp4,1129,train,2,0,255,74.03960431134259,53.9372890222122,False,False,False
dayride_type1_001.mp4#t=1130.jpg,dayride_type1_001.mp4,1130,valid,2,0,255,67.10901005497685,60.74831306823292,False,False,False
dayride_type1_001.mp4#t=1131.jpg,dayride_type1_001.mp4,1131,train,1,0,255,61.93943721064815,54.91840675829563,False,False,False
dayride_type1_001.mp4#t=1132.jpg,dayride_type1_001.mp4,1132,train,1,0,255,60.12908745659722,40.954909331657824,False,False,False
dayride_type1_001.mp4#t=1135.jpg,dayride_type1_001.mp4,1135,valid,1,0,255,75.34597728587963,53.17805331122161,False,False,False
dayride_type1_001.mp4#t=1139.jpg,dayride_type1_001.mp4,1139,train,1,0,255,49.38260669849537,46.36988513839501,False,False,False
dayride_type1_001.mp4#t=1141.jpg,dayride_type1_001.mp4,1141,valid,2,0,255,45.47151077835648,46.8111156800548,False,False,False
dayride_type1_001.mp4#t=1142.jpg,dayride_type1_001.mp4,1142,train,2,0,255,49.933150679976855,46.538125259948515,False,False,False
dayride_type1_001.mp4#t=1143.jpg,dayride_type1_001.mp4,1143,train,1,0,255,51.43962999131944,48.15799063710975,False,False,False
dayride_type1_001.mp4#t=1145.jpg,dayride_type1_001.mp4,1145,train,1,0,255,43.71072482638889,47.700771891333424,False,False,False
dayride_type1_001.mp4#t=1150.jpg,dayride_type1_001.mp4,1150,train,2,0,255,46.26039822048611,55.05419561135354,False,False,False
dayride_type1_001.mp4#t=1151.jpg,dayride_type1_001.mp4,1151,train,1,0,255,65.4998046875,61.90448151901265,False,False,False
dayride_type1_001.mp4#t=1157.jpg,dayride_type1_001.mp4,1157,train,2,0,255,109.4184986255787,60.11438736661522,False,False,False
dayride_type1_001.mp4#t=1159.jpg,dayride_type1_001.mp4,1159,train,2,0,255,71.54270073784723,50.43809153208815,False,False,False
dayride_type1_001.mp4#t=1170.jpg,dayride_type1_001.mp4,1170,train,1,0,255,56.10808412905092,47.09681536368979,False,False,False
dayride_type1_001.mp4#t=1171.jpg,dayride_type1_001.mp4,1171,train,1,0,255,53.55350007233796,46.997486952112865,False,False,False
dayride_type1_001.mp4#t=1172.jpg,dayride_type1_001.mp4,1172,train,1,0,255,56.50688548900463,43.67241779759804,False,False,False
dayride_type1_001.mp4#t=1174.jpg,dayride_type1_001.mp4,1174,valid,1,0,255,64.91628074363426,47.22278810203307,False,False,False
dayride_type1_001.mp4#t=1175.jpg,dayride_type1_001.mp4,1175,train,1,0,255,53.28422453703703,48.05577636054892,False,False,False
dayride_type1_001.mp4#t=1177.jpg,dayride_type1_001.mp4,1177,train,1,0,255,32.307060185185186,45.39410780283195,False,False,False
dayride_type1_001.mp4#t=1181.jpg,dayride_type1_001.mp4,1181,train,2,0,255,39.302483000578704,53.046712976196,False,False,False
dayride_type1_001.mp4#t=1182.jpg,dayride_type1_001.mp4,1182,valid,2,0,255,62.55777271412037,62.43289562522556,False,False,False
dayride_type1_001.mp4#t=1186.jpg,dayride_type1_001.mp4,1186,train,2,0,255,63.97432146990741,63.313442602848596,False,False,False
dayride_type1_001.mp4#t=1192.jpg,dayride_type1_001.mp4,1192,valid,3,0,255,90.92527379918981,61.79161320877009,False,False,False
dayride_type1_001.mp4#t=1193.jpg,dayride_type1_001.mp4,1193,valid,2,0,255,93.36222005208333,64.11674584237038,False,False,False
dayride_type1_001.mp4#t=1197.jpg,dayride_type1_001.mp4,1197,train,2,0,255,91.56079427083333,61.28987090267138,False,False,False
dayride_type1_001.mp4#t=1198.jpg,dayride_type1_001.mp4,1198,valid,2,0,255,109.83362413194445,62.12878384363254,False,False,False
dayride_type1_001.mp4#t=1199.jpg,dayride_type1_001.mp4,1199,train,1,0,255,112.75752857349536,63.31101495859212,False,False,False
dayride_type1_001.mp4#t=1202.jpg,dayride_type1_001.mp4,1202,train,2,0,255,110.64448133680555,63.16823197932102,False,False,False
dayride_type1_001.mp4#t=1203.jpg,dayride_type1_001.mp4,1203,train,2,0,255,109.59764829282408,62.04232194053277,False,False,False
dayride_type1_001.mp4#t=1205.jpg,dayride_type1_001.mp4,1205,train,3,0,255,86.48141637731482,52.57662483473424,False,False,False
dayride_type1_001.mp4#t=1206.jpg,dayride_type1_001.mp4,1206,valid,2,4,255,90.32280562789352,54.38157343473823,False,False,False
dayride_type1_001.mp4#t=1207.jpg,dayride_type1_001.mp4,1207,train,2,0,255,80.6998705150463,51.51702341897119,False,False,False
dayride_type1_001.mp4#t=1208.jpg,dayride_type1_001.mp4,1208,train,3,0,255,45.81692997685185,50.13710057866242,False,False,False
dayride_type1_001.mp4#t=1209.jpg,dayride_type1_001.mp4,1209,train,2,0,255,56.37705186631945,56.253381902610634,False,False,False
dayride_type1_001.mp4#t=1257.jpg,dayride_type1_001.mp4,1257,train,1,0,255,99.23881510416666,53.272165200151434,False,False,False
dayride_type1_001.mp4#t=1259.jpg,dayride_type1_001.mp4,1259,train,1,0,255,93.62606336805555,49.36259427876549,False,False,False
dayride_type1_001.mp4#t=1260.jpg,dayride_type1_001.mp4,1260,train,2,0,255,83.75606372974536,46.70015712120511,False,False,False
dayride_type1_001.mp4#t=1261.jpg,dayride_type1_001.mp4,1261,train,1,0,255,78.0624341724537,47.199929672497326,False,False,False
dayride_type1_001.mp4#t=1297.jpg,dayride_type1_001.mp4,1297,train,1,0,255,31.944386935763887,23.83795188221552,False,False,False
dayride_type1_001.mp4#t=1299.jpg,dayride_type1_001.mp4,1299,train,1,0,255,38.57875108506944,32.237696674779244,False,False,False
dayride_type1_001.mp4#t=1300.jpg,dayride_type1_001.mp4,1300,train,1,0,255,26.90896267361111,21.958067593935347,False,False,False
dayride_type1_001.mp4#t=1301.jpg,dayride_type1_001.mp4,1301,train,1,0,255,39.39145146122685,22.08626062355573,False,False,False
dayride_type1_001.mp4#t=1302.jpg,dayride_type1_001.mp4,1302,train,1,0,255,35.75158347800926,38.19984253236924,False,False,False
dayride_type1_001.mp4#t=1304.jpg,dayride_type1_001.mp4,1304,train,1,0,255,49.60574037905093,36.77795779410061,False,False,False
dayride_type1_001.mp4#t=1309.jpg,dayride_type1_001.mp4,1309,train,1,0,255,30.314212962962962,28.250808546889882,False,False,False
dayride_type1_001.mp4#t=1310.jpg,dayride_type1_001.mp4,1310,train,1,0,255,51.54601526331019,24.655603455531608,False,False,False
dayride_type1_001.mp4#t=1316.jpg,dayride_type1_001.mp4,1316,train,2,0,255,52.2808861400463,29.772592849441995,False,False,False
dayride_type1_001.mp4#t=1317.jpg,dayride_type1_001.mp4,1317,train,1,0,255,66.67038447627314,38.369518405298635,False,False,False
dayride_type1_001.mp4#t=1353.jpg,dayride_type1_001.mp4,1353,train,2,0,255,55.8347337962963,42.46955866682701,False,False,False
dayride_type1_001.mp4#t=1354.jpg,dayride_type1_001.mp4,1354,train,1,0,255,37.01460756655093,45.74619887760302,False,False,False
dayride_type1_001.mp4#t=1356.jpg,dayride_type1_001.mp4,1356,train,1,0,255,35.713746021412035,45.38072775927296,False,False,False
dayride_type1_001.mp4#t=1357.jpg,dayride_type1_001.mp4,1357,train,1,0,255,52.51540364583333,52.79589401014727,False,False,False
dayride_type1_001.mp4#t=1371.jpg,dayride_type1_001.mp4,1371,train,1,0,255,46.33484049479166,39.41314449188624,False,False,False
dayride_type1_001.mp4#t=1372.jpg,dayride_type1_001.mp4,1372,train,1,0,255,57.975492259837964,40.53332797214421,False,False,False
dayride_type1_001.mp4#t=1390.jpg,dayride_type1_001.mp4,1390,train,1,0,255,35.49093460648148,49.5162775842345,False,False,False
dayride_type1_001.mp4#t=1391.jpg,dayride_type1_001.mp4,1391,train,1,0,255,51.01511284722222,57.01656302681881,False,False,False
dayride_type1_001.mp4#t=1392.jpg,dayride_type1_001.mp4,1392,valid,1,0,255,85.90632667824075,65.9579040357844,False,False,False
dayride_type1_001.mp4#t=1393.jpg,dayride_type1_001.mp4,1393,train,1,0,255,123.96198712384259,65.1160917159705,False,False,False
dayride_type1_001.mp4#t=1394.jpg,dayride_type1_001.mp4,1394,train,1,0,255,106.38481300636575,60.076929928131314,False,False,False
dayride_type1_001.mp4#t=1395.jpg,dayride_type1_001.mp4,1395,train,1,0,255,64.23612196180555,50.205074520004445,False,False,False
dayride_type1_001.mp4#t=1396.jpg,dayride_type1_001.mp4,1396,valid,1,0,255,65.20186740451389,44.605049910160574,False,False,False
dayride_type1_001.mp4#t=1397.jpg,dayride_type1_001.mp4,1397,train,1,0,255,74.56804506655092,48.13264123068978,False,False,False
dayride_type1_001.mp4#t=1398.jpg,dayride_type1_001.mp4,1398,train,1,0,255,51.907808521412036,42.613524255142984,False,False,False
dayride_type1_001.mp4#t=1399.jpg,dayride_type1_001.mp4,1399,train,1,0,255,61.6725,58.49828847087742,False,False,False
dayride_type1_001.mp4#t=1400.jpg,dayride_type1_001.mp4,1400,train,1,0,255,76.78129701967593,63.739689874314244,False,False,False
dayride_type1_001.mp4#t=1412.jpg,dayride_type1_001.mp4,1412,valid,1,0,255,55.16441514756944,40.61953934981103,False,False,False
dayride_type1_001.mp4#t=1413.jpg,dayride_type1_001.mp4,1413,train,1,0,255,49.74729456018518,40.8835581838898,False,False,False
dayride_type1_001.mp4#t=1414.jpg,dayride_type1_001.mp4,1414,train,2,0,255,48.4462720630787,43.383996178877304,False,False,False
dayride_type1_001.mp4#t=1449.jpg,dayride_type1_001.mp4,1449,train,1,0,255,40.082939091435186,50.285504357704646,False,False,False
dayride_type1_001.mp4#t=1456.jpg,dayride_type1_001.mp4,1456,valid,1,0,255,38.208160083912034,51.5311284562877,False,False,False
dayride_type1_001.mp4#t=1458.jpg,dayride_type1_001.mp4,1458,valid,1,0,255,41.123544198495374,54.68494094340065,False,False,False
dayride_type1_001.mp4#t=1462.jpg,dayride_type1_001.mp4,1462,train,1,0,255,44.47482566550926,48.18473298809146,False,False,False
dayride_type1_001.mp4#t=1463.jpg,dayride_type1_001.mp4,1463,train,1,0,255,71.79269929108796,53.46996122441342,False,False,False
dayride_type1_001.mp4#t=1464.jpg,dayride_type1_001.mp4,1464,train,1,0,255,72.67429651331018,59.8935974141291,False,False,False
dayride_type1_001.mp4#t=1465.jpg,dayride_type1_001.mp4,1465,train,1,0,255,64.01802625868055,58.41311235580256,False,False,False
dayride_type1_001.mp4#t=1466.jpg,dayride_type1_001.mp4,1466,train,1,0,255,68.30665328414352,58.71730496496236,False,False,False
dayride_type1_001.mp4#t=1468.jpg,dayride_type1_001.mp4,1468,train,1,0,255,61.75166087962963,63.600018347148946,False,False,False
dayride_type1_001.mp4#t=1469.jpg,dayride_type1_001.mp4,1469,train,2,0,255,110.83388997395834,69.0248977708548,False,False,False
dayride_type1_001.mp4#t=1470.jpg,dayride_type1_001.mp4,1470,train,2,0,255,121.85580729166666,70.73725425645102,False,False,False
dayride_type1_001.mp4#t=1471.jpg,dayride_type1_001.mp4,1471,train,1,0,255,117.58233796296297,70.48587084642122,False,False,False
dayride_type1_001.mp4#t=1472.jpg,dayride_type1_001.mp4,1472,train,1,0,255,115.38698893229167,65.39078943282365,False,False,False
dayride_type1_001.mp4#t=1509.jpg,dayride_type1_001.mp4,1509,train,1,0,255,46.123760850694445,46.63998388593533,False,False,False
dayride_type1_001.mp4#t=1510.jpg,dayride_type1_001.mp4,1510,train,1,0,255,41.697688802083334,45.42767829376532,False,False,False
dayride_type1_001.mp4#t=1511.jpg,dayride_type1_001.mp4,1511,train,1,0,255,47.92003291377315,52.7452315088039,False,False,False
dayride_type1_001.mp4#t=1549.jpg,dayride_type1_001.mp4,1549,valid,1,0,255,55.07383463541667,44.75856193288187,False,False,False
dayride_type1_001.mp4#t=1550.jpg,dayride_type1_001.mp4,1550,train,1,0,255,60.191910083912035,42.47760265146377,False,False,False
dayride_type1_001.mp4#t=1551.jpg,dayride_type1_001.mp4,1551,train,1,0,255,39.40039532696759,51.63269013381202,False,False,False
dayride_type1_001.mp4#t=1552.jpg,dayride_type1_001.mp4,1552,train,1,0,255,48.34271484375,56.70417863491961,False,False,False
dayride_type1_001.mp4#t=1553.jpg,dayride_type1_001.mp4,1553,train,1,0,255,53.485963903356485,55.961089375143565,False,False,False
dayride_type1_001.mp4#t=1554.jpg,dayride_type1_001.mp4,1554,train,1,0,255,32.3594994212963,47.73118230028443,False,False,False
dayride_type1_001.mp4#t=1596.jpg,dayride_type1_001.mp4,1596,train,1,0,255,45.46302806712963,51.03353873326674,False,False,False
dayride_type1_001.mp4#t=1605.jpg,dayride_type1_001.mp4,1605,train,1,0,255,56.64770435474537,51.23451375643937,False,False,False
dayride_type1_001.mp4#t=1613.jpg,dayride_type1_001.mp4,1613,train,1,0,255,59.740790653935186,41.95104338890381,False,False,False
dayride_type1_002.mp4#t=6.jpg,dayride_type1_002.mp4,6,train,1,4,255,112.03200267650463,50.77464794466335,False,False,False
dayride_type1_002.mp4#t=61.jpg,dayride_type1_002.mp4,61,train,2,16,255,123.1527806712963,57.31898725547723,False,False,False
dayride_type1_002.mp4#t=69.jpg,dayride_type1_002.mp4,69,train,1,0,255,122.44801974826389,60.09754756560912,False,False,False
dayride_type1_002.mp4#t=71.jpg,dayride_type1_002.mp4,71,train,1,1,255,122.33807364004629,61.26694339576581,False,False,False
dayride_type1_002.mp4#t=72.jpg,dayride_type1_002.mp4,72,train,1,0,255,119.11145797164352,60.97064378282742,False,False,False
dayride_type1_002.mp4#t=75.jpg,dayride_type1_002.mp4,75,valid,1,9,255,125.68408709490741,63.50396390066199,False,False,False
dayride_type1_002.mp4#t=225.jpg,dayride_type1_002.mp4,225,train,1,20,255,114.49553059895834,60.56100458719375,False,False,False
dayride_type1_002.mp4#t=226.jpg,dayride_type1_002.mp4,226,train,1,15,255,112.99949761284722,59.137664462147455,False,False,False
dayride_type1_002.mp4#t=235.jpg,dayride_type1_002.mp4,235,valid,1,13,255,115.7049974681713,57.0293826817271,False,False,False
dayride_type1_002.mp4#t=244.jpg,dayride_type1_002.mp4,244,valid,1,11,255,111.7648806423611,58.92770352647273,False,False,False
dayride_type1_002.mp4#t=282.jpg,dayride_type1_002.mp4,282,train,1,2,255,107.63641890914352,63.685343087475175,False,False,False
dayride_type1_002.mp4#t=323.jpg,dayride_type1_002.mp4,323,valid,1,35,255,118.30103985821759,52.07782412880221,False,False,False
dayride_type1_002.mp4#t=324.jpg,dayride_type1_002.mp4,324,valid,1,30,255,118.07306459780092,52.723266320678064,False,False,False
dayride_type1_002.mp4#t=325.jpg,dayride_type1_002.mp4,325,train,1,36,255,117.41212275752315,54.246397740137795,False,False,False
dayride_type1_002.mp4#t=328.jpg,dayride_type1_002.mp4,328,train,1,14,255,100.94202582465277,58.01620215313434,False,False,False
dayride_type1_002.mp4#t=334.jpg,dayride_type1_002.mp4,334,train,1,0,255,132.01674225983797,60.257404929352866,False,False,False
dayride_type1_002.mp4#t=352.jpg,dayride_type1_002.mp4,352,valid,2,0,255,114.7948484519676,69.10508289604874,False,False,False
dayride_type1_002.mp4#t=389.jpg,dayride_type1_002.mp4,389,train,2,0,255,124.85963722511575,65.47317634454478,False,False,False
dayride_type1_002.mp4#t=392.jpg,dayride_type1_002.mp4,392,train,2,0,255,119.634453125,63.183331635842556,False,False,False
dayride_type1_002.mp4#t=405.jpg,dayride_type1_002.mp4,405,train,1,30,255,124.11598198784722,61.33451864054801,False,False,False
dayride_type1_002.mp4#t=528.jpg,dayride_type1_002.mp4,528,valid,2,0,255,117.92788881655093,61.60963640085366,False,False,False
dayride_type1_002.mp4#t=531.jpg,dayride_type1_002.mp4,531,train,2,0,255,121.52573097511574,58.7207176011204,False,False,False
dayride_type1_002.mp4#t=537.jpg,dayride_type1_002.mp4,537,train,1,9,255,130.59821180555556,54.49234929854237,False,False,False
dayride_type1_002.mp4#t=642.jpg,dayride_type1_002.mp4,642,train,1,40,255,120.69116102430556,51.566927535755255,False,False,False
dayride_type1_002.mp4#t=643.jpg,dayride_type1_002.mp4,643,valid,1,27,255,120.6391453269676,59.831611528647805,False,False,False
dayride_type1_002.mp4#t=644.jpg,dayride_type1_002.mp4,644,train,1,34,255,123.29146195023148,59.538624081696085,False,False,False
dayride_type1_002.mp4#t=647.jpg,dayride_type1_002.mp4,647,train,1,18,255,118.38229130497685,59.33475089490423,False,False,False
dayride_type1_002.mp4#t=650.jpg,dayride_type1_002.mp4,650,train,1,21,255,126.45712745949074,48.305250238185735,False,False,False
dayride_type1_002.mp4#t=654.jpg,dayride_type1_002.mp4,654,train,2,43,255,126.23020471643518,47.426837103117684,False,False,False
